AppTimestamp(s),SensorTimestamp(s),Gyr_X,Gyr_Y,Gyr_Z,Label,Latitude,Longitude
62.137,2735745.317,-0.00069,-0.00046,-0.00046,9,4.8,6
62.155,2735745.336,0.00115,0.00015,0.00015,9,4.8,6
62.173,2735745.355,-8e-05,-0.00046,0.00015,9,4.8,6
62.191,2735745.374,0.00046,0.00023,-0.00046,9,4.8,6
62.212,2735745.393,-0.00015,-0.00038,0.00015,9,4.8,6
62.233,2735745.412,0.00046,0.00023,-0.00046,9,4.8,6
62.249,2735745.431,-0.00137,-0.00038,0.00015,9,4.8,6
62.271,2735745.45,-0.00015,0.00023,0.00015,9,4.8,6
62.291,2735745.469,-0.00015,0.00023,-0.00046,9,4.8,6
62.308,2735745.488,-0.00015,0.00023,-0.00046,9,4.8,6
62.325,2735745.508,-0.00015,-0.00038,-0.00046,9,4.8,6
62.343,2735745.527,-0.00076,0.00023,-0.00046,9,4.8,6
62.364,2735745.546,-0.00076,0.00031,0.00015,9,4.8,6
62.385,2735745.565,-0.00076,0.00031,-0.00046,9,4.8,6
62.405,2735745.584,0.00046,-0.00031,0.00015,9,4.8,6
62.419,2735745.603,-0.00015,-0.00031,-0.00046,9,4.8,6
62.439,2735745.622,-0.00015,0.00031,-0.00046,9,4.8,6
62.46,2735745.641,-0.00137,-0.00031,-0.00046,9,4.8,6
62.476,2735745.66,-0.00015,0.00031,-0.00046,9,4.8,6
62.496,2735745.679,-0.00069,0.00031,0.00015,9,4.8,6
62.518,2735745.698,0.00053,0.00031,-0.00046,9,4.8,6
62.535,2735745.717,-0.00069,0.00031,-0.00046,9,4.8,6
62.553,2735745.736,-8e-05,0.00092,-0.00046,9,4.8,6
62.576,2735745.755,-0.00069,0.00031,0.00023,9,4.8,6
62.59,2735745.774,-8e-05,0.00092,0.00023,9,4.8,6
62.61,2735745.793,-8e-05,0.00031,0.00023,9,4.8,6
62.629,2735745.812,-8e-05,-0.00031,0.00023,9,4.8,6
62.648,2735745.831,-8e-05,-0.00031,0.00084,9,4.8,6
62.668,2735745.85,-0.00069,-0.00031,0.00084,9,4.8,6
62.685,2735745.869,-0.0,0.00031,0.00023,9,4.8,6
62.706,2735745.888,-0.00122,0.00031,-0.00031,9,4.8,6
62.723,2735745.907,-0.0,0.00092,-0.00031,9,4.8,6
62.742,2735745.926,-0.00122,0.00031,0.00031,9,4.8,6
62.762,2735745.945,0.0,-0.00038,-0.00031,9,4.8,6
62.781,2735745.964,-0.00061,0.00023,0.00031,9,4.8,6
62.799,2735745.983,0.00069,0.00023,-0.00031,9,4.8,6
62.817,2735746.002,8e-05,0.00023,-0.00031,9,4.8,6
62.837,2735746.021,0.00069,0.00023,0.00031,9,4.8,6
62.856,2735746.04,-0.00053,0.00023,-0.00031,9,4.8,6
62.878,2735746.059,0.00015,0.00023,-0.00031,9,4.8,6
62.896,2735746.078,0.00015,0.00023,0.00031,9,4.8,6
62.918,2735746.097,0.00015,0.00015,0.00092,9,4.8,6
62.939,2735746.116,0.00015,-0.00046,0.00031,9,4.8,6
62.953,2735746.135,0.00015,-0.00046,-0.00031,9,4.8,6
62.976,2735746.154,0.00076,-0.00046,0.00031,9,4.8,6
62.993,2735746.173,-0.00046,0.00015,0.00031,9,4.8,6
63.01,2735746.192,0.00084,0.00015,0.00092,9,4.8,6
63.033,2735746.211,-0.00038,-0.00046,0.00031,9,4.8,6
63.047,2735746.23,0.00084,-0.00046,0.00031,9,4.8,6
63.067,2735746.249,-0.00038,-0.00053,-0.00031,9,4.8,6
63.087,2735746.268,0.00023,8e-05,-0.00031,9,4.8,6
63.107,2735746.287,-0.00099,-0.00053,0.00023,9,4.8,6
63.123,2735746.306,0.00084,-0.00053,0.00023,9,4.8,6
63.143,2735746.325,-0.00038,-0.00053,-0.00038,9,4.8,6
63.163,2735746.344,0.00023,8e-05,-0.00038,9,4.8,6
63.181,2735746.363,-0.00038,8e-05,0.00023,9,4.8,6
63.204,2735746.382,0.00023,8e-05,0.00023,9,4.8,6
63.219,2735746.402,-0.00046,-0.00046,0.00023,9,4.8,6
63.237,2735746.421,0.00015,-0.00046,0.00023,9,4.8,6
63.256,2735746.44,0.00076,0.00015,-0.00038,9,4.8,6
63.276,2735746.459,0.00015,0.00015,-0.00038,9,4.8,6
63.3,2735746.478,0.00015,0.00015,-0.00038,9,4.8,6
63.319,2735746.497,0.00015,-0.00046,-0.00038,9,4.8,6
63.334,2735746.516,0.00076,0.00015,0.00015,9,4.8,6
63.353,2735746.535,-0.00046,0.00015,-0.00046,9,4.8,6
63.374,2735746.554,0.00076,-0.00046,-0.00046,9,4.8,6
63.391,2735746.573,-0.00046,0.00015,-0.00046,9,4.8,6
63.41,2735746.592,0.00076,0.00023,0.00015,9,4.8,6
63.428,2735746.611,-0.00046,-0.00038,0.00015,9,4.8,6
63.448,2735746.63,0.00076,-0.00038,-0.00107,9,4.8,6
63.467,2735746.649,0.00015,-0.00038,0.00015,9,4.8,6
63.486,2735746.668,8e-05,0.00023,0.00015,9,4.8,6
63.508,2735746.687,-0.00053,0.00023,0.00023,9,4.8,6
63.524,2735746.706,0.00069,0.00023,0.00023,9,4.8,6
63.543,2735746.725,8e-05,0.00023,0.00023,9,4.8,6
63.562,2735746.744,8e-05,-0.00038,0.00084,9,4.8,6
63.58,2735746.763,0.00069,0.00031,0.00023,9,4.8,6
63.599,2735746.782,8e-05,0.00031,0.00023,9,4.8,6
63.62,2735746.801,0.00069,0.00031,0.00023,9,4.8,6
63.649,2735746.82,-0.00053,0.00031,0.00023,9,4.8,6
63.657,2735746.839,0.00069,0.00031,0.00023,9,4.8,6
63.676,2735746.858,-0.00053,0.00031,0.00023,9,4.8,6
63.695,2735746.877,0.00069,0.00031,0.00023,9,4.8,6
63.715,2735746.896,-0.00053,0.00031,-0.00038,9,4.8,6
63.733,2735746.915,0.00069,0.00031,0.00023,9,4.8,6
63.752,2735746.934,-0.00061,0.00031,0.00023,9,4.8,6
63.774,2735746.953,0.00061,0.00023,0.00023,9,4.8,6
63.788,2735746.972,0.0,-0.00038,0.00023,9,4.8,6
63.809,2735746.991,0.00061,0.00023,-0.00038,9,4.8,6
63.831,2735747.01,0.0,0.00023,-0.00038,9,4.8,6
63.847,2735747.029,-0.0,0.00023,0.00023,9,4.8,6
63.87,2735747.048,-0.0,-0.00038,0.00023,9,4.8,6
63.888,2735747.067,-0.00061,0.00023,0.00023,9,4.8,6
63.903,2735747.086,0.00061,0.00023,0.00023,9,4.8,6
63.922,2735747.105,-0.0,0.00023,-0.00038,9,4.8,6
63.942,2735747.124,0.00061,0.00023,-0.00099,9,4.8,6
63.96,2735747.143,-0.00069,-0.00038,-0.00038,9,4.8,6
63.981,2735747.162,0.00053,0.00015,-0.00038,9,4.8,6
63.999,2735747.181,-0.00069,0.00015,-0.00046,9,4.8,6
64.017,2735747.2,0.00053,0.00015,0.00015,9,4.8,6
64.038,2735747.219,-0.00069,0.00015,0.00015,9,4.8,6
64.057,2735747.238,0.00053,0.00015,0.00015,9,4.8,6
64.077,2735747.257,0.00053,0.00015,0.00015,9,4.8,6
64.099,2735747.276,-8e-05,0.00015,-0.00046,9,4.8,6
64.113,2735747.296,-8e-05,0.00015,-0.00046,9,4.8,6
64.133,2735747.315,-8e-05,-0.00046,-0.00046,9,4.8,6
64.152,2735747.334,-8e-05,-0.00046,0.00015,9,4.8,6
64.171,2735747.353,0.00053,0.00015,-0.00046,9,4.8,6
64.189,2735747.372,-8e-05,0.00015,-0.00046,9,4.8,6
64.208,2735747.391,-8e-05,8e-05,-0.00046,9,4.8,6
64.228,2735747.41,0.00053,0.00069,0.00015,9,4.8,6
64.246,2735747.429,-0.00069,-0.00053,-0.00046,9,4.8,6
64.27,2735747.448,-8e-05,8e-05,-0.00038,9,4.8,6
64.286,2735747.467,-0.0013,8e-05,-0.00099,9,4.8,6
64.303,2735747.486,0.00053,0.00069,-0.00038,9,4.8,6
64.323,2735747.505,-0.00069,8e-05,-0.00038,9,4.8,6
64.341,2735747.524,0.00053,8e-05,-0.00038,9,4.8,6
64.361,2735747.543,-8e-05,-0.00053,0.00023,9,4.8,6
64.384,2735747.562,-8e-05,8e-05,0.00023,9,4.8,6
64.399,2735747.581,-0.00069,-0.00053,0.00031,9,4.8,6
64.416,2735747.6,-8e-05,8e-05,-0.00031,9,4.8,6
64.436,2735747.619,-0.00069,8e-05,-0.00031,9,4.8,6
64.457,2735747.638,-8e-05,8e-05,-0.00031,9,4.8,6
64.475,2735747.657,-0.00069,8e-05,-0.00031,9,4.8,6
64.492,2735747.676,-0.00069,8e-05,0.00031,9,4.8,6
64.514,2735747.695,0.00053,8e-05,0.00038,9,4.8,6
64.536,2735747.714,-0.00069,8e-05,-0.00023,9,4.8,6
64.554,2735747.733,0.00053,-0.00053,-0.00023,9,4.8,6
64.57,2735747.752,-0.00069,8e-05,-0.00023,9,4.8,6
64.592,2735747.771,0.00053,-0.00053,-0.00023,9,4.8,6
64.608,2735747.79,-0.00069,-0.00053,-0.00023,9,4.8,6
64.63,2735747.809,-0.0,0.00069,-0.00023,9,4.8,6
64.647,2735747.828,-0.00061,8e-05,0.00038,9,4.8,6
64.664,2735747.847,0.00061,8e-05,-0.00023,9,4.8,6
64.683,2735747.866,-0.0,-0.00053,-0.00015,9,4.8,6
64.706,2735747.885,0.0,8e-05,-0.00015,9,4.8,6
64.721,2735747.904,0.0,-0.00053,0.00046,9,4.8,6
64.741,2735747.923,0.0,8e-05,0.00046,9,4.8,6
64.76,2735747.942,0.00061,8e-05,-0.00015,9,4.8,6
64.779,2735747.961,8e-05,8e-05,0.00046,9,4.8,6
64.798,2735747.98,0.00069,-0.00053,0.00046,9,4.8,6
64.817,2735747.999,-0.00053,8e-05,-0.00015,9,4.8,6
64.84,2735748.018,8e-05,8e-05,-0.00015,9,4.8,6
64.857,2735748.037,-0.00053,-0.00053,-0.00015,9,4.8,6
64.873,2735748.056,0.00069,8e-05,-0.00015,9,4.8,6
64.892,2735748.075,8e-05,8e-05,-0.00015,9,4.8,6
64.915,2735748.094,0.00069,8e-05,0.00046,9,4.8,6
64.935,2735748.113,8e-05,-0.00053,-0.00015,9,4.8,6
64.949,2735748.132,0.00069,8e-05,0.00046,9,4.8,6
64.973,2735748.151,8e-05,-0.00046,0.00046,9,4.8,6
64.991,2735748.17,0.00069,0.00015,-0.00015,9,4.8,6
65.008,2735748.19,-0.00115,0.00015,0.00046,9,4.8,6
65.027,2735748.209,-0.00053,0.00015,-0.00015,9,4.8,6
65.046,2735748.228,-0.00053,0.00015,-0.00015,9,4.8,6
65.068,2735748.247,8e-05,0.00015,-0.00015,9,4.8,6
65.086,2735748.266,0.00069,-0.00046,-0.00015,9,4.8,6
65.102,2735748.285,8e-05,0.00015,0.00046,9,4.8,6
65.122,2735748.304,8e-05,0.00015,-0.00015,9,4.8,6
65.141,2735748.323,8e-05,0.00015,-0.00015,9,4.8,6
65.159,2735748.342,0.0,0.00076,-0.00023,9,4.8,6
65.178,2735748.361,-0.00122,0.00015,-0.00023,9,4.8,6
65.197,2735748.38,0.00061,-0.00046,-0.00023,9,4.8,6
65.217,2735748.399,-0.00061,0.00015,-0.00023,9,4.8,6
65.237,2735748.418,0.00061,0.00015,-0.00023,9,4.8,6
65.258,2735748.437,-0.00061,0.00015,-0.00023,9,4.8,6
65.275,2735748.456,0.00061,0.00015,0.00038,9,4.8,6
65.294,2735748.475,-0.00061,-0.00046,-0.00023,9,4.8,6
65.315,2735748.494,0.0,0.00015,0.00038,9,4.8,6
65.331,2735748.513,0.0,0.00015,-0.00023,9,4.8,6
65.353,2735748.532,0.0,0.00015,0.00038,9,4.8,6
65.373,2735748.551,0.0,0.00015,0.00038,9,4.8,6
65.391,2735748.57,0.0,-0.00046,0.00038,9,4.8,6
65.405,2735748.589,0.00061,-0.00046,0.00038,9,4.8,6
65.425,2735748.608,0.0,-0.00046,-0.00023,9,4.8,6
65.444,2735748.627,0.0,0.00015,-0.00023,9,4.8,6
65.465,2735748.646,-0.00061,0.00015,-0.00023,9,4.8,6
65.483,2735748.665,0.00122,0.00015,-0.00023,9,4.8,6
65.505,2735748.684,-0.00061,0.00015,0.00099,9,4.8,6
65.52,2735748.703,0.0,0.00015,0.00038,9,4.8,6
65.539,2735748.722,-0.00122,0.00015,0.00038,9,4.8,6
65.559,2735748.741,0.0,0.00015,0.00038,9,4.8,6
65.578,2735748.76,-0.00061,0.00015,0.00038,9,4.8,6
65.599,2735748.779,0.0,0.00076,-0.00023,9,4.8,6
65.621,2735748.798,-0.00061,0.00015,-0.00023,9,4.8,6
65.658,2735748.817,0.00061,0.00015,0.00038,9,4.8,6
65.658,2735748.836,8e-05,-0.00046,0.00038,9,4.8,6
65.671,2735748.855,0.00069,-0.00046,0.00038,9,4.8,6
65.698,2735748.874,0.00069,-0.00046,0.00038,9,4.8,6
65.711,2735748.893,8e-05,-0.00046,0.00038,9,4.8,6
65.73,2735748.912,0.00069,8e-05,-0.00023,9,4.8,6
65.749,2735748.931,-0.00053,8e-05,-0.00084,9,4.8,6
65.769,2735748.95,0.00069,0.00069,-0.00023,9,4.8,6
65.79,2735748.969,8e-05,8e-05,0.00038,9,4.8,6
65.806,2735748.988,0.00069,0.00015,0.00031,9,4.8,6
65.825,2735749.007,8e-05,-0.00046,-0.00031,9,4.8,6
65.844,2735749.026,0.00069,0.00015,-0.00031,9,4.8,6
65.864,2735749.045,-0.00053,0.00015,-0.00031,9,4.8,6
65.883,2735749.064,8e-05,0.00015,-0.00031,9,4.8,6
65.901,2735749.084,-0.00053,-0.00046,-0.00031,9,4.8,6
65.919,2735749.103,0.00061,0.00015,0.00031,9,4.8,6
65.94,2735749.122,-0.00061,0.00015,0.00031,9,4.8,6
65.959,2735749.141,0.00061,-0.00046,0.00031,9,4.8,6
65.976,2735749.16,0.0,0.00015,-0.00031,9,4.8,6
65.996,2735749.179,0.00061,0.00015,0.00031,9,4.8,6
66.016,2735749.198,-0.00061,0.00015,0.00031,9,4.8,6
66.039,2735749.217,-0.00061,0.00015,-0.00031,9,4.8,6
66.056,2735749.236,0.00061,0.00015,-0.00031,9,4.8,6
66.076,2735749.255,-0.0,0.00015,0.00031,9,4.8,6
66.097,2735749.274,0.00061,0.00015,-0.00031,9,4.8,6
66.111,2735749.293,-0.00122,0.00015,-0.00031,9,4.8,6
66.129,2735749.312,0.00061,0.00015,-0.00031,9,4.8,6
66.148,2735749.331,-0.0,-0.00046,0.00031,9,4.8,6
66.168,2735749.35,0.00122,-0.00046,0.00031,9,4.8,6
66.186,2735749.369,-0.00061,-0.00046,0.00031,9,4.8,6
66.205,2735749.388,-8e-05,0.00015,-0.00031,9,4.8,6
66.224,2735749.407,-8e-05,0.00015,-0.00031,9,4.8,6
66.244,2735749.426,-8e-05,0.00076,-0.00031,9,4.8,6
66.266,2735749.445,-0.00069,0.00015,-0.00031,9,4.8,6
66.285,2735749.464,-8e-05,0.00015,0.00031,9,4.8,6
66.3,2735749.483,-8e-05,0.00015,0.00031,9,4.8,6
66.318,2735749.502,-8e-05,0.00015,0.00031,9,4.8,6
66.338,2735749.521,-8e-05,0.00015,-0.00031,9,4.8,6
66.357,2735749.54,-8e-05,0.00015,0.00031,9,4.8,6
66.378,2735749.559,0.00053,-0.00046,0.00031,9,4.8,6
66.4,2735749.578,-0.00069,-0.00046,0.00031,9,4.8,6
66.416,2735749.597,-8e-05,0.00015,0.00031,9,4.8,6
66.435,2735749.616,-0.00069,0.00015,-0.00031,9,4.8,6
66.454,2735749.635,0.00053,0.00015,-0.00031,9,4.8,6
66.472,2735749.654,-0.0013,-0.00046,-0.00031,9,4.8,6
66.489,2735749.673,-8e-05,-0.00046,0.00031,9,4.8,6
66.509,2735749.692,-0.00069,-0.00046,0.00031,9,4.8,6
66.53,2735749.711,0.00053,0.00015,0.00031,9,4.8,6
66.548,2735749.73,-0.00061,-0.00107,-0.00031,9,4.8,6
66.571,2735749.749,-0.0,0.00015,-0.00031,9,4.8,6
66.586,2735749.768,0.00061,-0.00046,-0.00031,9,4.8,6
66.605,2735749.787,-0.0,0.00015,0.00031,9,4.8,6
66.623,2735749.806,-0.0,0.00015,-0.00031,9,4.8,6
66.644,2735749.825,-0.0,0.00015,-0.00031,9,4.8,6
66.661,2735749.844,0.00061,-0.00046,-0.00031,9,4.8,6
66.68,2735749.863,-0.00061,0.00015,-0.00031,9,4.8,6
66.699,2735749.882,0.0,-0.00046,-0.00031,9,4.8,6
66.721,2735749.901,-0.00061,-0.00046,0.00031,9,4.8,6
66.736,2735749.92,0.00061,0.00015,-0.00031,9,4.8,6
66.759,2735749.939,-0.00061,0.00015,0.00031,9,4.8,6
66.775,2735749.958,0.00061,0.00015,-0.00031,9,4.8,6
66.795,2735749.978,0.0,0.00015,-0.00031,9,4.8,6
66.815,2735749.997,0.00069,0.00015,-0.00031,9,4.8,6
66.834,2735750.016,-0.00053,-0.00046,-0.00031,9,4.8,6
66.856,2735750.035,0.00069,0.00023,0.00031,9,4.8,6
66.871,2735750.054,8e-05,0.00023,-0.00031,9,4.8,6
66.893,2735750.073,8e-05,0.00023,-0.00031,9,4.8,6
66.909,2735750.092,8e-05,0.00023,-0.00031,9,4.8,6
66.931,2735750.111,8e-05,0.00023,0.00031,9,4.8,6
66.95,2735750.13,8e-05,-0.00038,0.00031,9,4.8,6
66.967,2735750.149,-0.00053,-0.00038,-0.00031,9,4.8,6
66.986,2735750.168,8e-05,0.00023,-0.00031,9,4.8,6
67.008,2735750.187,8e-05,0.00023,0.00038,9,4.8,6
67.023,2735750.206,0.00069,0.00023,0.00038,9,4.8,6
67.043,2735750.225,8e-05,-0.00038,0.00038,9,4.8,6
67.063,2735750.244,8e-05,0.00023,-0.00023,9,4.8,6
67.081,2735750.263,8e-05,0.00023,0.00038,9,4.8,6
67.106,2735750.282,0.00061,0.00023,-0.00023,9,4.8,6
67.117,2735750.301,-0.00061,0.00023,-0.00023,9,4.8,6
67.138,2735750.32,0.0,0.00023,-0.00023,9,4.8,6
67.157,2735750.339,0.0,0.00023,0.00038,9,4.8,6
67.176,2735750.358,0.0,0.00023,0.00038,9,4.8,6
67.194,2735750.377,0.0,-0.00038,0.00038,9,4.8,6
67.214,2735750.396,0.0,0.00023,0.00038,9,4.8,6
67.238,2735750.415,0.0,0.00023,0.00038,9,4.8,6
67.253,2735750.434,0.0,0.00023,-0.00023,9,4.8,6
67.274,2735750.453,0.00061,0.00084,-0.00023,9,4.8,6
67.291,2735750.472,-0.0,0.00023,0.00038,9,4.8,6
67.31,2735750.491,0.00061,-0.00038,-0.00023,9,4.8,6
67.328,2735750.51,-0.00061,-0.00038,-0.00023,9,4.8,6
67.348,2735750.529,0.00061,-0.00046,0.00038,9,4.8,6
67.367,2735750.548,-0.00061,-0.00046,0.00038,9,4.8,6
67.389,2735750.567,0.00061,0.00015,0.00038,9,4.8,6
67.404,2735750.586,-0.0,0.00015,0.00038,9,4.8,6
67.425,2735750.605,0.00122,0.00015,-0.00023,9,4.8,6
67.443,2735750.624,-0.00061,0.00015,-0.00023,9,4.8,6
67.462,2735750.643,-0.0,0.00015,0.00038,9,4.8,6
67.48,2735750.662,-0.00061,-0.00046,-0.00031,9,4.8,6
67.498,2735750.681,-0.0,0.00015,-0.00031,9,4.8,6
67.517,2735750.7,-0.00069,-0.00046,-0.00092,9,4.8,6
67.542,2735750.719,-8e-05,-0.00046,-0.00092,9,4.8,6
67.56,2735750.738,-8e-05,0.00015,-0.00031,9,4.8,6
67.576,2735750.757,-0.00069,0.00015,-0.00031,9,4.8,6
67.594,2735750.776,-8e-05,0.00015,0.00031,9,4.8,6
67.618,2735750.795,-0.00069,-0.00046,0.00031,9,4.8,6
67.634,2735750.814,0.00053,0.00015,0.00031,9,4.8,6
67.657,2735750.833,-0.00069,-0.00046,0.00031,9,4.8,6
67.672,2735750.852,0.00053,0.00015,0.00031,9,4.8,6
67.689,2735750.872,-0.00069,-0.00046,0.00031,9,4.8,6
67.708,2735750.891,0.00053,0.00015,0.00031,9,4.8,6
67.727,2735750.91,-0.00069,-0.00046,0.00031,9,4.8,6
67.746,2735750.929,0.00061,0.00015,0.00031,9,4.8,6
67.766,2735750.948,-0.00061,0.00015,0.00031,9,4.8,6
67.789,2735750.967,0.00061,0.00015,0.00031,9,4.8,6
67.806,2735750.986,-0.0,0.00015,0.00031,9,4.8,6
67.822,2735751.005,-0.00061,0.00015,0.00031,9,4.8,6
67.842,2735751.024,-0.0,0.00015,0.00031,9,4.8,6
67.861,2735751.043,-0.0,0.00015,0.00031,9,4.8,6
67.878,2735751.062,-0.0,0.00015,0.00031,9,4.8,6
67.897,2735751.081,-0.00061,-0.00046,0.00031,9,4.8,6
67.918,2735751.1,0.0,-0.00038,-0.00031,9,4.8,6
67.938,2735751.119,0.0,-0.00038,0.00031,9,4.8,6
67.955,2735751.138,0.0,0.00084,-0.00031,9,4.8,6
67.974,2735751.157,-0.00061,-0.00038,-0.00031,9,4.8,6
67.994,2735751.176,0.00061,0.00023,-0.00031,9,4.8,6
68.016,2735751.195,-0.00122,-0.00038,0.00031,9,4.8,6
68.036,2735751.214,8e-05,0.00023,-0.00031,9,4.8,6
68.055,2735751.233,0.00069,-0.00038,-0.00031,9,4.8,6
68.07,2735751.252,0.00069,0.00084,-0.00031,9,4.8,6
68.088,2735751.271,-0.00053,0.00023,-0.00038,9,4.8,6
68.107,2735751.29,8e-05,0.00023,-0.00038,9,4.8,6
68.126,2735751.309,8e-05,0.00023,0.00023,9,4.8,6
68.145,2735751.328,8e-05,-0.00099,0.00023,9,4.8,6
68.164,2735751.347,8e-05,0.00023,-0.00038,9,4.8,6
68.183,2735751.366,-0.00053,0.00084,-0.00038,9,4.8,6
68.203,2735751.385,8e-05,0.00023,-0.00038,9,4.8,6
68.222,2735751.404,-0.00053,-0.00038,0.00023,9,4.8,6
68.24,2735751.423,8e-05,0.00023,0.00023,9,4.8,6
68.26,2735751.442,8e-05,0.00023,-0.00038,9,4.8,6
68.279,2735751.461,0.00069,0.00023,-0.00038,9,4.8,6
68.298,2735751.48,-0.00053,0.00023,-0.00038,9,4.8,6
68.316,2735751.499,8e-05,0.00076,0.00023,9,4.8,6
68.337,2735751.518,-0.00053,-0.00046,0.00023,9,4.8,6
68.36,2735751.537,8e-05,-0.00046,0.00023,9,4.8,6
68.373,2735751.556,8e-05,-0.00046,0.00023,9,4.8,6
68.393,2735751.575,0.00069,0.00015,0.00023,9,4.8,6
68.413,2735751.594,8e-05,0.00015,-0.00038,9,4.8,6
68.432,2735751.613,0.00069,0.00015,0.00023,9,4.8,6
68.454,2735751.632,8e-05,-0.00046,-0.00038,9,4.8,6
68.471,2735751.651,8e-05,-0.00046,-0.00031,9,4.8,6
68.492,2735751.67,0.00069,0.00015,-0.00031,9,4.8,6
68.508,2735751.689,8e-05,0.00015,0.00031,9,4.8,6
68.526,2735751.708,0.00069,0.00015,0.00031,9,4.8,6
68.545,2735751.727,-0.00053,0.00015,0.00031,9,4.8,6
68.564,2735751.746,0.00069,0.00015,0.00031,9,4.8,6
68.585,2735751.766,8e-05,0.00015,-0.00031,9,4.8,6
68.605,2735751.785,0.00069,0.00015,-0.00031,9,4.8,6
68.621,2735751.804,8e-05,0.00015,-0.00031,9,4.8,6
68.64,2735751.823,8e-05,0.00015,-0.00031,9,4.8,6
68.659,2735751.842,-0.00053,-0.00046,-0.00031,9,4.8,6
68.679,2735751.861,0.00069,0.00015,-0.00031,9,4.8,6
68.697,2735751.88,8e-05,-0.00046,-0.00031,9,4.8,6
68.72,2735751.899,0.00061,0.00015,-0.00031,9,4.8,6
68.74,2735751.918,0.0,0.00015,0.00031,9,4.8,6
68.753,2735751.937,0.0,0.00015,0.00031,9,4.8,6
68.775,2735751.956,-0.00061,-0.00046,-0.00031,9,4.8,6
68.793,2735751.975,0.0,-0.00046,0.00031,9,4.8,6
68.812,2735751.994,-0.0,-0.00046,-0.00031,9,4.8,6
68.836,2735752.013,-0.0,-0.00046,0.00031,9,4.8,6
68.853,2735752.032,0.00061,0.00015,0.00031,9,4.8,6
68.871,2735752.051,-0.00061,0.00015,0.00031,9,4.8,6
68.891,2735752.07,0.00053,0.00015,0.00031,9,4.8,6
68.905,2735752.089,-0.00069,0.00015,-0.00031,9,4.8,6
68.926,2735752.108,0.00053,-0.00046,0.00031,9,4.8,6
68.944,2735752.127,-0.00069,0.00015,0.00031,9,4.8,6
68.964,2735752.146,-8e-05,0.00015,0.00031,9,4.8,6
68.982,2735752.165,-0.00069,-0.00046,0.00031,9,4.8,6
69.002,2735752.184,-8e-05,0.00015,0.00031,9,4.8,6
69.02,2735752.203,-0.00069,-0.00046,-0.00031,9,4.8,6
69.039,2735752.222,0.00053,0.00015,-0.00031,9,4.8,6
69.06,2735752.241,-8e-05,-0.00046,0.00031,9,4.8,6
69.077,2735752.26,-0.00069,-0.00046,0.00031,9,4.8,6
69.099,2735752.279,-0.00069,0.00015,0.00031,9,4.8,6
69.117,2735752.298,-0.00069,0.00015,0.00031,9,4.8,6
69.135,2735752.317,-8e-05,0.00015,-0.00031,9,4.8,6
69.155,2735752.336,-8e-05,0.00015,-0.00031,9,4.8,6
69.171,2735752.355,0.00053,-0.00038,0.00031,9,4.8,6
69.191,2735752.374,-0.00069,0.00023,0.00031,9,4.8,6
69.211,2735752.393,-8e-05,0.00023,-0.00031,9,4.8,6
69.229,2735752.412,-0.00069,0.00023,-0.00031,9,4.8,6
69.249,2735752.431,0.00061,0.00023,-0.00031,9,4.8,6
69.268,2735752.45,-0.00061,-0.00038,-0.00031,9,4.8,6
69.287,2735752.469,0.00061,0.00023,-0.00031,9,4.8,6
69.305,2735752.488,-0.00061,0.00023,-0.00031,9,4.8,6
69.324,2735752.507,0.0,0.00023,0.00023,9,4.8,6
69.343,2735752.526,0.0,0.00084,-0.00038,9,4.8,6
69.362,2735752.545,0.0,0.00023,-0.00038,9,4.8,6
69.385,2735752.564,8e-05,0.00023,-0.00038,9,4.8,6
69.401,2735752.583,-0.00053,0.00023,0.00023,9,4.8,6
69.419,2735752.602,8e-05,-0.00038,0.00023,9,4.8,6
69.437,2735752.621,8e-05,-0.00038,-0.00038,9,4.8,6
69.457,2735752.64,0.00069,0.00023,-0.00038,9,4.8,6
69.476,2735752.66,8e-05,-0.00038,0.00023,9,4.8,6
69.496,2735752.679,8e-05,-0.00038,0.00023,9,4.8,6
69.515,2735752.698,-0.00115,-0.00099,0.00023,9,4.8,6
69.535,2735752.717,0.00069,0.00023,0.00023,9,4.8,6
69.553,2735752.736,0.00069,0.00084,-0.00031,9,4.8,6
69.572,2735752.755,0.0013,0.00084,-0.00031,9,4.8,6
69.589,2735752.774,-0.00046,-0.00099,0.00031,9,4.8,6
69.61,2735752.793,-0.00046,-0.00107,0.00031,9,4.8,6
69.631,2735752.812,-0.00107,-0.00107,0.00031,9,4.8,6
69.652,2735752.831,-0.00046,0.00076,-0.00092,9,4.8,6
69.667,2735752.85,0.00015,0.00137,-0.00092,9,4.8,6
69.687,2735752.869,0.00069,0.00015,-0.00031,9,4.8,6
69.706,2735752.888,0.00069,-0.00046,0.00092,9,4.8,6
69.724,2735752.907,-0.00053,-0.00046,0.00092,9,4.8,6
69.744,2735752.926,-0.00053,-0.00046,-0.00031,9,4.8,6
69.765,2735752.945,-0.00115,0.00015,-0.00031,9,4.8,6
69.781,2735752.964,0.00069,0.00015,-0.00031,9,4.8,6
69.8,2735752.983,0.00069,0.00015,0.00031,9,4.8,6
69.819,2735753.002,0.0013,-0.00046,0.00031,9,4.8,6
69.839,2735753.021,-0.00053,-0.00046,0.00031,9,4.8,6
69.859,2735753.04,8e-05,0.00015,0.00031,9,4.8,6
69.875,2735753.059,-0.00053,0.00015,0.00031,9,4.8,6
