AppTimestamp(s),SensorTimestamp(s),Gyr_X,Gyr_Y,Gyr_Z,Label,Latitude,Longitude
300.231,2725031.692,0.00069,-0.00038,-8e-05,1,0,5.4
300.25,2725031.711,8e-05,-0.00038,-8e-05,1,0,5.4
300.267,2725031.73,8e-05,0.00023,-8e-05,1,0,5.4
300.287,2725031.749,8e-05,0.00023,-8e-05,1,0,5.4
300.307,2725031.768,-0.00053,0.00023,-8e-05,1,0,5.4
300.329,2725031.787,8e-05,0.00023,-8e-05,1,0,5.4
300.348,2725031.806,-0.00053,-0.00038,-0.0,1,0,5.4
300.364,2725031.825,8e-05,0.00023,-0.0,1,0,5.4
300.382,2725031.844,8e-05,0.00023,-0.00061,1,0,5.4
300.401,2725031.863,0.00069,-0.00038,-0.0,1,0,5.4
300.42,2725031.882,8e-05,-0.00038,0.0,1,0,5.4
300.441,2725031.901,8e-05,0.00023,0.0,1,0,5.4
300.459,2725031.92,-0.00053,0.00023,0.0,1,0,5.4
300.483,2725031.939,-0.00053,0.00023,-0.00061,1,0,5.4
300.5,2725031.958,8e-05,0.00023,-0.00053,1,0,5.4
300.517,2725031.977,8e-05,0.00023,8e-05,1,0,5.4
300.537,2725031.996,-0.00053,0.00023,-0.00053,1,0,5.4
300.555,2725032.015,-0.00115,0.00023,-0.00053,1,0,5.4
300.574,2725032.034,8e-05,0.00023,-0.00053,1,0,5.4
300.595,2725032.053,8e-05,-0.00038,8e-05,1,0,5.4
300.612,2725032.072,0.00069,-0.00038,-0.00053,1,0,5.4
300.635,2725032.091,-0.00053,0.00023,-0.00053,1,0,5.4
300.653,2725032.11,0.00069,0.00023,8e-05,1,0,5.4
300.668,2725032.129,0.00069,0.00023,8e-05,1,0,5.4
300.687,2725032.148,8e-05,0.00023,0.00015,1,0,5.4
300.706,2725032.167,-0.00053,0.00023,0.00015,1,0,5.4
300.725,2725032.186,-0.00115,0.00084,0.00015,1,0,5.4
300.748,2725032.205,8e-05,0.00023,0.00015,1,0,5.4
300.764,2725032.224,-0.00053,0.00015,-0.00046,1,0,5.4
300.783,2725032.243,0.00069,0.00076,-0.00046,1,0,5.4
300.8,2725032.262,-0.00053,0.00015,0.00015,1,0,5.4
300.819,2725032.281,0.00069,0.00015,0.00015,1,0,5.4
300.839,2725032.3,-0.00053,0.00015,0.00015,1,0,5.4
300.861,2725032.319,8e-05,0.00015,0.00015,1,0,5.4
300.879,2725032.338,-0.00053,-0.00046,0.00015,1,0,5.4
300.902,2725032.357,-0.00053,-0.00046,0.00015,1,0,5.4
300.918,2725032.376,-0.00046,-0.00046,-0.00038,1,0,5.4
300.937,2725032.395,-0.00046,-0.00046,-0.00038,1,0,5.4
300.952,2725032.414,0.00076,-0.00046,-0.00038,1,0,5.4
300.972,2725032.433,-0.00046,0.00015,-0.00038,1,0,5.4
300.996,2725032.452,0.00076,8e-05,0.00023,1,0,5.4
301.011,2725032.471,0.00015,-0.00053,0.00023,1,0,5.4
301.033,2725032.49,0.00076,8e-05,0.00023,1,0,5.4
301.05,2725032.509,0.00015,-0.00053,0.00023,1,0,5.4
301.077,2725032.529,-0.00046,-0.00053,-0.00038,1,0,5.4
301.088,2725032.548,0.00015,8e-05,0.00023,1,0,5.4
301.105,2725032.567,0.00015,8e-05,0.00023,1,0,5.4
301.125,2725032.586,0.00015,8e-05,0.00084,1,0,5.4
301.144,2725032.605,-0.00046,8e-05,0.00023,1,0,5.4
301.163,2725032.624,0.00076,8e-05,0.00084,1,0,5.4
301.181,2725032.643,-0.00046,-0.00053,0.00084,1,0,5.4
301.2,2725032.662,0.00015,8e-05,0.00084,1,0,5.4
301.22,2725032.681,0.00015,8e-05,0.00023,1,0,5.4
301.237,2725032.7,0.00015,8e-05,0.00023,1,0,5.4
301.257,2725032.719,-0.00107,0.00015,-0.00038,1,0,5.4
301.278,2725032.738,-0.00046,0.00015,-0.00038,1,0,5.4
301.296,2725032.757,0.00076,0.00015,0.00023,1,0,5.4
301.317,2725032.776,-0.00046,0.00015,0.00023,1,0,5.4
301.338,2725032.795,0.00015,0.00015,0.00015,1,0,5.4
301.354,2725032.814,-0.00046,0.00015,0.00015,1,0,5.4
301.373,2725032.833,0.00015,0.00015,0.00015,1,0,5.4
301.396,2725032.852,-0.00046,-0.00046,0.00015,1,0,5.4
301.411,2725032.871,0.00076,-0.00046,0.00015,1,0,5.4
301.43,2725032.89,-0.00046,-0.00046,0.00015,1,0,5.4
301.449,2725032.909,-0.00046,0.00015,0.00076,1,0,5.4
301.467,2725032.928,-0.00046,0.00015,0.00137,1,0,5.4
301.485,2725032.947,0.00076,0.00015,0.00076,1,0,5.4
301.506,2725032.966,-0.00046,0.00076,8e-05,1,0,5.4
301.525,2725032.985,-0.00046,0.00015,8e-05,1,0,5.4
301.547,2725033.004,0.00015,0.00015,8e-05,1,0,5.4
301.562,2725033.023,-0.00046,0.00015,8e-05,1,0,5.4
301.581,2725033.042,0.00015,0.00015,-0.00053,1,0,5.4
301.602,2725033.061,-0.00046,0.00015,8e-05,1,0,5.4
301.619,2725033.08,0.00076,0.00015,0.00061,1,0,5.4
301.639,2725033.099,0.00015,-0.00046,0.0,1,0,5.4
301.661,2725033.118,0.00015,0.00076,0.0,1,0,5.4
301.68,2725033.137,0.00015,0.00015,-0.0,1,0,5.4
301.696,2725033.156,-0.00046,-0.00046,-0.0,1,0,5.4
301.715,2725033.175,0.00015,0.00076,-0.0,1,0,5.4
301.737,2725033.194,-0.00046,0.00015,-8e-05,1,0,5.4
301.755,2725033.213,0.00084,0.00015,-8e-05,1,0,5.4
301.771,2725033.232,-0.00038,-0.00046,-0.00069,1,0,5.4
301.794,2725033.251,0.00084,0.00015,-8e-05,1,0,5.4
301.81,2725033.27,-0.00038,0.00015,0.00053,1,0,5.4
301.83,2725033.289,0.00023,8e-05,-0.00069,1,0,5.4
301.852,2725033.308,0.00023,8e-05,-8e-05,1,0,5.4
301.865,2725033.327,0.00023,8e-05,0.00053,1,0,5.4
301.885,2725033.346,0.00023,8e-05,0.00053,1,0,5.4
301.905,2725033.365,0.00023,-0.00053,-8e-05,1,0,5.4
301.924,2725033.384,0.00023,8e-05,-8e-05,1,0,5.4
301.944,2725033.403,0.00023,8e-05,-8e-05,1,0,5.4
301.962,2725033.422,0.00023,8e-05,-8e-05,1,0,5.4
301.979,2725033.441,-0.00099,8e-05,-8e-05,1,0,5.4
302.0,2725033.461,0.00084,8e-05,-8e-05,1,0,5.4
302.021,2725033.48,-0.00038,8e-05,-8e-05,1,0,5.4
302.037,2725033.499,0.00023,8e-05,-0.00069,1,0,5.4
302.057,2725033.518,0.00076,-0.00053,-8e-05,1,0,5.4
302.076,2725033.537,0.00015,8e-05,-0.00069,1,0,5.4
302.099,2725033.556,0.00076,8e-05,-0.00069,1,0,5.4
302.118,2725033.575,0.00015,8e-05,-0.00069,1,0,5.4
302.134,2725033.594,0.00015,-0.00053,-0.00069,1,0,5.4
302.155,2725033.613,0.00015,-0.00053,-8e-05,1,0,5.4
302.171,2725033.632,0.00137,8e-05,-8e-05,1,0,5.4
302.191,2725033.651,0.00015,8e-05,-0.00069,1,0,5.4
302.209,2725033.67,0.00015,8e-05,-0.00069,1,0,5.4
302.228,2725033.689,-0.00046,8e-05,-8e-05,1,0,5.4
302.247,2725033.708,0.00015,8e-05,-0.0,1,0,5.4
302.266,2725033.727,8e-05,8e-05,-0.0,1,0,5.4
302.284,2725033.746,8e-05,8e-05,-0.0,1,0,5.4
302.308,2725033.765,8e-05,-0.00053,0.00061,1,0,5.4
302.323,2725033.784,8e-05,8e-05,0.0,1,0,5.4
302.346,2725033.803,8e-05,-0.00053,-0.00061,1,0,5.4
302.361,2725033.822,-0.00053,-0.00053,0.0,1,0,5.4
302.379,2725033.841,0.00069,8e-05,0.00069,1,0,5.4
302.402,2725033.86,8e-05,8e-05,0.00069,1,0,5.4
302.423,2725033.879,0.00061,-0.00053,8e-05,1,0,5.4
302.439,2725033.898,0.0,-0.00053,8e-05,1,0,5.4
302.459,2725033.917,0.00061,8e-05,8e-05,1,0,5.4
302.48,2725033.936,-0.00061,8e-05,8e-05,1,0,5.4
302.496,2725033.955,0.0,8e-05,8e-05,1,0,5.4
302.514,2725033.974,0.00061,8e-05,-0.00053,1,0,5.4
302.537,2725033.993,-0.00061,-0.00046,8e-05,1,0,5.4
302.555,2725034.012,-0.0,0.00015,-0.00053,1,0,5.4
302.571,2725034.031,-0.00061,0.00015,0.00015,1,0,5.4
302.59,2725034.05,0.00122,0.00015,0.00015,1,0,5.4
302.609,2725034.069,-0.0,-0.00046,0.00076,1,0,5.4
302.628,2725034.088,0.00053,0.00015,0.00076,1,0,5.4
302.65,2725034.107,-8e-05,-0.00046,0.00076,1,0,5.4
302.668,2725034.126,-8e-05,0.00015,0.00015,1,0,5.4
302.687,2725034.145,-0.00069,-0.00046,0.00015,1,0,5.4
302.703,2725034.164,-8e-05,0.00015,0.00015,1,0,5.4
302.724,2725034.183,-8e-05,-0.00046,-0.00046,1,0,5.4
302.742,2725034.202,-0.00069,0.00015,-0.00053,1,0,5.4
302.761,2725034.221,-8e-05,0.00015,8e-05,1,0,5.4
302.781,2725034.24,-8e-05,0.00015,8e-05,1,0,5.4
302.802,2725034.259,0.00053,0.00015,8e-05,1,0,5.4
302.823,2725034.278,-0.00069,-0.00038,8e-05,1,0,5.4
302.838,2725034.297,0.00053,0.00023,8e-05,1,0,5.4
302.857,2725034.316,-8e-05,0.00023,8e-05,1,0,5.4
302.876,2725034.335,0.00053,-0.00038,8e-05,1,0,5.4
302.897,2725034.354,-8e-05,-0.00038,8e-05,1,0,5.4
302.913,2725034.373,-8e-05,0.00023,0.0,1,0,5.4
302.933,2725034.393,0.00053,0.00023,0.0,1,0,5.4
302.952,2725034.412,-0.00069,-0.00038,-0.00061,1,0,5.4
302.97,2725034.431,-8e-05,-0.00038,-0.00061,1,0,5.4
302.99,2725034.45,-0.00069,0.00023,0.0,1,0,5.4
303.011,2725034.469,-8e-05,-0.00038,0.00061,1,0,5.4
303.028,2725034.488,-0.00069,0.00023,0.0,1,0,5.4
303.05,2725034.507,0.00115,0.00023,0.0,1,0,5.4
303.076,2725034.526,-8e-05,0.00023,0.0,1,0,5.4
303.082,2725034.545,0.00053,0.00023,0.0,1,0,5.4
303.102,2725034.564,-8e-05,0.00023,0.0,1,0,5.4
303.121,2725034.583,-8e-05,-0.00038,-0.00061,1,0,5.4
303.141,2725034.602,-8e-05,0.00023,0.0,1,0,5.4
303.159,2725034.621,-0.00069,0.00023,0.0,1,0,5.4
303.177,2725034.64,0.00053,0.00084,0.00061,1,0,5.4
303.201,2725034.659,-0.0013,0.00023,0.00061,1,0,5.4
303.22,2725034.678,-8e-05,0.00023,0.00061,1,0,5.4
303.237,2725034.697,-0.00069,0.00023,0.0,1,0,5.4
303.255,2725034.716,-8e-05,-0.00038,0.0,1,0,5.4
303.274,2725034.735,-0.0,0.00023,-0.00061,1,0,5.4
303.294,2725034.754,-0.0,0.00084,0.0,1,0,5.4
303.311,2725034.773,-0.0,0.00023,-0.00061,1,0,5.4
303.331,2725034.792,-0.0,-0.00038,-0.00061,1,0,5.4
303.349,2725034.811,0.00061,0.00023,0.0,1,0,5.4
303.368,2725034.83,-0.0,-0.00038,0.00061,1,0,5.4
303.386,2725034.849,0.00122,0.00023,0.0,1,0,5.4
303.409,2725034.868,-0.0,0.00023,0.00061,1,0,5.4
303.426,2725034.887,0.00061,0.00015,0.0,1,0,5.4
303.449,2725034.906,-0.0,-0.00046,0.0,1,0,5.4
303.468,2725034.925,0.00061,0.00015,0.0,1,0,5.4
303.483,2725034.944,-0.0,0.00015,0.0,1,0,5.4
303.502,2725034.963,-0.0,0.00015,0.0,1,0,5.4
303.522,2725034.982,-0.0,-0.00046,0.00061,1,0,5.4
303.541,2725035.001,-0.00061,-0.00046,0.0,1,0,5.4
303.56,2725035.02,-0.0,0.00015,0.0,1,0,5.4
303.583,2725035.039,-0.00061,-0.00046,0.0,1,0,5.4
303.597,2725035.058,0.00061,0.00015,0.0,1,0,5.4
303.623,2725035.077,-0.0,-0.00046,0.0,1,0,5.4
303.64,2725035.096,-0.0,0.00015,-0.00061,1,0,5.4
303.655,2725035.115,-0.00061,-0.00046,-0.00061,1,0,5.4
303.674,2725035.134,-0.00061,0.00015,-0.00061,1,0,5.4
303.694,2725035.153,-0.00061,0.00015,-0.0,1,0,5.4
303.712,2725035.172,-0.0,0.00015,-0.0,1,0,5.4
303.734,2725035.191,-0.0,0.00015,-0.00061,1,0,5.4
303.751,2725035.21,-0.00061,-0.00046,-0.0,1,0,5.4
303.772,2725035.229,-0.0,0.00015,-0.0,1,0,5.4
303.791,2725035.248,-0.0,0.00015,0.00061,1,0,5.4
303.811,2725035.267,0.00122,0.00015,-0.00061,1,0,5.4
303.826,2725035.286,-0.00122,-0.00046,-0.00061,1,0,5.4
303.844,2725035.305,-0.0,-0.00046,-0.0,1,0,5.4
303.864,2725035.325,-0.0,-0.00046,0.00122,1,0,5.4
303.881,2725035.344,-0.0,0.00015,0.0,1,0,5.4
303.902,2725035.363,-0.0,0.00015,0.00061,1,0,5.4
303.921,2725035.382,-0.00061,0.00015,0.0,1,0,5.4
303.941,2725035.401,-0.0,-0.00046,0.0,1,0,5.4
303.957,2725035.42,-0.00061,-0.00046,0.0,1,0,5.4
303.978,2725035.439,-0.0,0.00015,0.0,1,0,5.4
304.001,2725035.458,-0.00061,0.00015,0.0,1,0,5.4
304.018,2725035.477,0.0,0.00015,-0.00061,1,0,5.4
304.036,2725035.496,-0.00061,0.00023,-0.00061,1,0,5.4
304.055,2725035.515,0.0,0.00023,0.0,1,0,5.4
304.073,2725035.534,0.0,0.00023,0.0,1,0,5.4
304.093,2725035.553,-0.00053,0.00084,-0.00061,1,0,5.4
304.114,2725035.572,8e-05,0.00023,0.0,1,0,5.4
304.134,2725035.591,-0.00115,0.00023,8e-05,1,0,5.4
304.149,2725035.61,8e-05,-0.00038,-0.00053,1,0,5.4
304.171,2725035.629,-0.00053,0.00023,8e-05,1,0,5.4
304.187,2725035.648,8e-05,0.00084,8e-05,1,0,5.4
304.207,2725035.667,-0.00046,-0.00038,-0.00053,1,0,5.4
304.225,2725035.686,0.00076,0.00023,-0.00053,1,0,5.4
304.244,2725035.705,0.00015,-0.00038,8e-05,1,0,5.4
304.263,2725035.724,0.00015,0.00023,8e-05,1,0,5.4
304.281,2725035.743,0.00015,0.00084,8e-05,1,0,5.4
304.3,2725035.762,0.00015,0.00023,8e-05,1,0,5.4
304.319,2725035.781,0.00015,0.00023,8e-05,1,0,5.4
304.339,2725035.8,-0.00046,-0.00046,8e-05,1,0,5.4
304.358,2725035.819,0.00076,0.00015,8e-05,1,0,5.4
304.378,2725035.838,-0.00038,-0.00046,-0.00053,1,0,5.4
304.398,2725035.857,0.00084,0.00015,8e-05,1,0,5.4
304.416,2725035.876,-0.00038,-0.00046,0.00069,1,0,5.4
304.437,2725035.895,0.00023,0.00015,8e-05,1,0,5.4
304.455,2725035.914,-0.00038,0.00015,8e-05,1,0,5.4
304.473,2725035.933,0.00023,0.00076,8e-05,1,0,5.4
304.492,2725035.952,0.00023,0.00015,8e-05,1,0,5.4
304.511,2725035.971,0.00023,-0.00046,8e-05,1,0,5.4
304.529,2725035.99,0.00023,-0.00046,8e-05,1,0,5.4
304.553,2725036.009,0.00023,0.00015,0.0013,1,0,5.4
304.572,2725036.028,0.00084,0.00015,0.00069,1,0,5.4
304.586,2725036.047,-0.00038,8e-05,-0.00046,1,0,5.4
304.609,2725036.066,0.00023,8e-05,-0.00046,1,0,5.4
304.626,2725036.085,-0.00099,8e-05,0.00015,1,0,5.4
304.644,2725036.104,0.00023,8e-05,8e-05,1,0,5.4
304.663,2725036.123,-0.00038,-0.00053,8e-05,1,0,5.4
304.682,2725036.142,0.00015,8e-05,8e-05,1,0,5.4
304.702,2725036.161,0.00015,-0.00053,8e-05,1,0,5.4
304.722,2725036.18,-0.00046,8e-05,-0.00053,1,0,5.4
304.738,2725036.199,0.00015,-0.00053,8e-05,1,0,5.4
304.761,2725036.218,-0.00046,8e-05,8e-05,1,0,5.4
304.781,2725036.237,0.00015,8e-05,8e-05,1,0,5.4
304.802,2725036.257,-0.00046,8e-05,8e-05,1,0,5.4
304.815,2725036.276,0.00015,8e-05,8e-05,1,0,5.4
304.838,2725036.295,-0.00107,8e-05,-0.00053,1,0,5.4
304.852,2725036.314,0.00015,8e-05,-0.00053,1,0,5.4
304.871,2725036.333,0.00015,8e-05,-0.00053,1,0,5.4
304.895,2725036.352,0.00015,8e-05,-0.00053,1,0,5.4
304.911,2725036.371,0.00015,0.00015,8e-05,1,0,5.4
304.929,2725036.39,0.00015,0.00015,8e-05,1,0,5.4
304.948,2725036.409,0.00015,0.00015,-0.00061,1,0,5.4
304.966,2725036.428,-0.00046,0.00015,0.0,1,0,5.4
304.985,2725036.447,0.00076,0.00015,0.00061,1,0,5.4
305.005,2725036.466,-0.00107,-0.00046,0.00061,1,0,5.4
305.023,2725036.485,0.00015,-0.00046,0.00061,1,0,5.4
305.081,2725036.504,-0.00046,0.00015,0.00069,1,0,5.4
305.083,2725036.523,0.00076,0.00015,8e-05,1,0,5.4
305.085,2725036.542,-0.00046,0.00015,8e-05,1,0,5.4
305.116,2725036.561,0.00076,0.00015,8e-05,1,0,5.4
305.121,2725036.58,0.00076,-0.00046,8e-05,1,0,5.4
305.138,2725036.599,0.00023,0.00015,8e-05,1,0,5.4
305.158,2725036.618,0.00084,0.00015,0.00069,1,0,5.4
305.177,2725036.637,0.00023,-0.00046,0.00069,1,0,5.4
305.2,2725036.656,0.00084,0.00015,-0.00053,1,0,5.4
305.215,2725036.675,-0.00038,0.00015,-0.00053,1,0,5.4
305.234,2725036.694,0.00084,-0.00046,8e-05,1,0,5.4
305.251,2725036.713,0.00023,0.00015,-0.00053,1,0,5.4
305.271,2725036.732,0.00084,0.00015,-0.00053,1,0,5.4
305.289,2725036.751,-0.00038,0.00015,8e-05,1,0,5.4
305.309,2725036.77,0.00015,0.00015,8e-05,1,0,5.4
305.33,2725036.789,0.00015,0.00015,8e-05,1,0,5.4
305.35,2725036.808,0.00015,0.00076,8e-05,1,0,5.4
305.365,2725036.827,0.00076,0.00015,8e-05,1,0,5.4
305.386,2725036.846,0.00015,-0.00046,0.00069,1,0,5.4
305.405,2725036.865,0.00076,-0.00046,8e-05,1,0,5.4
305.424,2725036.884,-0.00046,-0.00046,8e-05,1,0,5.4
305.446,2725036.903,0.00015,0.00015,8e-05,1,0,5.4
305.461,2725036.922,-0.00053,0.00015,8e-05,1,0,5.4
305.479,2725036.941,-0.00053,0.00015,0.0,1,0,5.4
305.501,2725036.96,-0.00053,0.00015,0.0,1,0,5.4
305.522,2725036.979,8e-05,0.00015,0.0,1,0,5.4
305.536,2725036.998,0.00069,0.00015,0.0,1,0,5.4
305.558,2725037.017,-0.00053,0.00015,0.0,1,0,5.4
305.58,2725037.036,0.0,0.00015,0.0,1,0,5.4
305.599,2725037.055,-0.00061,-0.00046,0.0,1,0,5.4
305.617,2725037.074,0.00061,0.00015,0.0,1,0,5.4
305.638,2725037.093,-0.00061,-0.00046,0.00061,1,0,5.4
305.654,2725037.112,0.00061,0.00015,-0.00061,1,0,5.4
305.671,2725037.131,-0.00061,0.00015,-0.00061,1,0,5.4
305.69,2725037.15,0.00061,-0.00046,0.00061,1,0,5.4
305.709,2725037.17,-0.0,0.00015,0.0,1,0,5.4
305.732,2725037.189,-0.00061,0.00015,0.00061,1,0,5.4
305.746,2725037.208,-0.0,0.00015,0.00061,1,0,5.4
305.769,2725037.227,-0.0,-0.00046,0.0,1,0,5.4
305.787,2725037.246,-0.0,0.00015,-0.00061,1,0,5.4
305.806,2725037.265,-0.00061,0.00015,-0.00061,1,0,5.4
305.824,2725037.284,0.00061,-0.00046,-0.00061,1,0,5.4
305.842,2725037.303,-0.0,0.00015,0.0,1,0,5.4
305.859,2725037.322,-0.0,0.00015,0.0,1,0,5.4
305.88,2725037.341,-0.00061,0.00015,-0.00061,1,0,5.4
305.898,2725037.36,-0.00061,0.00015,-0.0,1,0,5.4
305.919,2725037.379,0.00061,0.00015,-0.0,1,0,5.4
305.938,2725037.398,0.0,-0.00046,-0.0,1,0,5.4
305.956,2725037.417,0.00061,-0.00046,-0.0,1,0,5.4
305.978,2725037.436,-0.00061,-0.00046,0.0,1,0,5.4
305.995,2725037.455,8e-05,-0.00046,0.0,1,0,5.4
306.018,2725037.474,-0.00053,-0.00046,0.0,1,0,5.4
306.033,2725037.493,0.00069,0.00015,0.0,1,0,5.4
306.051,2725037.512,-0.00053,0.00015,-0.00061,1,0,5.4
306.07,2725037.531,0.00069,-0.00046,0.0,1,0,5.4
306.09,2725037.55,8e-05,-0.00046,-0.00061,1,0,5.4
306.112,2725037.569,8e-05,0.00015,0.0,1,0,5.4
306.131,2725037.588,-0.00053,0.00015,-0.00061,1,0,5.4
306.149,2725037.607,8e-05,0.00015,0.0,1,0,5.4
306.168,2725037.626,8e-05,0.00015,0.0,1,0,5.4
306.184,2725037.645,-0.00115,-0.00046,0.00061,1,0,5.4
306.203,2725037.664,8e-05,0.00015,8e-05,1,0,5.4
306.223,2725037.683,-0.00053,0.00023,8e-05,1,0,5.4
306.241,2725037.702,8e-05,0.00023,8e-05,1,0,5.4
306.26,2725037.721,-0.00053,0.00023,8e-05,1,0,5.4
306.277,2725037.74,8e-05,0.00023,8e-05,1,0,5.4
306.299,2725037.759,-0.00053,0.00023,8e-05,1,0,5.4
306.321,2725037.778,-0.00053,0.00023,8e-05,1,0,5.4
306.337,2725037.797,8e-05,0.00023,8e-05,1,0,5.4
306.356,2725037.816,-0.00053,0.00023,8e-05,1,0,5.4
306.38,2725037.835,0.00069,-0.00038,8e-05,1,0,5.4
306.393,2725037.854,-0.00053,-0.00038,-0.00053,1,0,5.4
306.417,2725037.873,0.00069,-0.00038,-0.00053,1,0,5.4
306.433,2725037.892,8e-05,0.00023,8e-05,1,0,5.4
306.456,2725037.911,8e-05,0.00023,8e-05,1,0,5.4
306.468,2725037.93,0.00015,0.00023,8e-05,1,0,5.4
306.489,2725037.949,0.00015,0.00023,8e-05,1,0,5.4
306.508,2725037.968,0.00015,0.00023,0.00069,1,0,5.4
306.529,2725037.987,0.00015,0.00023,8e-05,1,0,5.4
306.546,2725038.006,0.00076,0.00084,8e-05,1,0,5.4
306.569,2725038.025,-0.00046,0.00023,8e-05,1,0,5.4
306.582,2725038.044,0.00076,-0.00038,8e-05,1,0,5.4
306.604,2725038.063,-0.00046,0.00023,0.00069,1,0,5.4
306.622,2725038.082,0.00076,0.00023,8e-05,1,0,5.4
306.645,2725038.102,-0.00046,0.00023,8e-05,1,0,5.4
306.659,2725038.121,0.00015,0.00023,8e-05,1,0,5.4
306.681,2725038.14,0.00015,0.00015,-0.00053,1,0,5.4
306.697,2725038.159,0.00076,0.00015,8e-05,1,0,5.4
306.722,2725038.178,0.00076,0.00015,8e-05,1,0,5.4
306.736,2725038.197,-0.00046,0.00015,-0.00053,1,0,5.4
306.755,2725038.216,0.00076,0.00015,8e-05,1,0,5.4
306.774,2725038.235,0.00015,-0.00046,8e-05,1,0,5.4
306.793,2725038.254,0.00076,0.00015,8e-05,1,0,5.4
306.816,2725038.273,-0.00046,0.00015,8e-05,1,0,5.4
306.835,2725038.292,0.00076,0.00015,8e-05,1,0,5.4
306.855,2725038.311,-0.00046,0.00015,8e-05,1,0,5.4
306.87,2725038.33,8e-05,0.00015,8e-05,1,0,5.4
306.888,2725038.349,8e-05,-0.00046,0.00069,1,0,5.4
306.908,2725038.368,0.00069,8e-05,8e-05,1,0,5.4
306.929,2725038.387,8e-05,8e-05,0.0,1,0,5.4
306.946,2725038.406,8e-05,-0.00053,0.0,1,0,5.4
306.964,2725038.425,8e-05,8e-05,-0.00061,1,0,5.4
306.983,2725038.444,-0.00053,8e-05,0.0,1,0,5.4
307.001,2725038.463,0.0,8e-05,-0.00061,1,0,5.4
307.021,2725038.482,-0.00061,8e-05,0.0,1,0,5.4
307.04,2725038.501,0.0,-0.00053,0.0,1,0,5.4
307.079,2725038.52,-0.00061,8e-05,0.0,1,0,5.4
307.079,2725038.539,-0.0,8e-05,0.00061,1,0,5.4
307.097,2725038.558,0.00061,8e-05,0.0,1,0,5.4
307.115,2725038.577,-0.0,8e-05,0.0,1,0,5.4
307.135,2725038.596,-0.0,-0.00053,0.0,1,0,5.4
307.153,2725038.615,-0.00061,8e-05,0.0,1,0,5.4
307.173,2725038.634,-0.0,8e-05,0.0,1,0,5.4
307.192,2725038.653,-0.0,8e-05,-0.00061,1,0,5.4
307.211,2725038.672,0.00061,-0.00053,-0.00061,1,0,5.4
307.231,2725038.691,-0.00061,-0.00053,-0.00061,1,0,5.4
307.25,2725038.71,-0.0,8e-05,0.0,1,0,5.4
307.268,2725038.729,-0.00061,8e-05,0.0,1,0,5.4
307.287,2725038.748,-0.0,8e-05,0.0,1,0,5.4
307.305,2725038.767,-0.0,8e-05,-0.00061,1,0,5.4
307.325,2725038.786,-0.0,8e-05,0.0,1,0,5.4
307.345,2725038.805,0.00061,8e-05,0.0,1,0,5.4
307.363,2725038.824,-0.00061,8e-05,0.0,1,0,5.4
307.381,2725038.843,0.00061,8e-05,8e-05,1,0,5.4
307.402,2725038.862,-0.00061,-0.00053,8e-05,1,0,5.4
307.423,2725038.881,0.0,8e-05,8e-05,1,0,5.4
307.44,2725038.9,-0.00061,-0.00046,8e-05,1,0,5.4
307.457,2725038.919,0.00061,0.00015,8e-05,1,0,5.4
307.478,2725038.938,-0.00061,0.00015,8e-05,1,0,5.4
307.497,2725038.957,0.00061,0.00015,8e-05,1,0,5.4
307.517,2725038.976,-0.00061,0.00015,8e-05,1,0,5.4
307.536,2725038.995,-0.00053,-0.00046,-0.00053,1,0,5.4
307.555,2725039.014,0.00069,-0.00046,8e-05,1,0,5.4
307.573,2725039.034,0.00069,0.00015,8e-05,1,0,5.4
307.595,2725039.053,0.00069,0.00015,8e-05,1,0,5.4
307.615,2725039.072,-0.00053,0.00015,-0.00053,1,0,5.4
307.634,2725039.091,8e-05,0.00015,-0.00053,1,0,5.4
307.652,2725039.11,8e-05,0.00015,8e-05,1,0,5.4
307.672,2725039.129,-0.00053,0.00015,8e-05,1,0,5.4
307.687,2725039.148,-0.00053,-0.00046,8e-05,1,0,5.4
307.706,2725039.167,-0.00053,-0.00046,8e-05,1,0,5.4
307.728,2725039.186,-0.00053,0.00015,-0.00053,1,0,5.4
307.748,2725039.205,-0.00053,0.00015,8e-05,1,0,5.4
307.762,2725039.224,8e-05,0.00015,-0.00053,1,0,5.4
307.782,2725039.243,-0.00053,-0.00046,0.00069,1,0,5.4
307.8,2725039.262,0.00069,-0.00046,0.00076,1,0,5.4
307.823,2725039.281,-0.00053,-0.00046,-0.00046,1,0,5.4
307.839,2725039.3,0.00069,-0.00046,0.00015,1,0,5.4
307.858,2725039.319,8e-05,-0.00046,0.00015,1,0,5.4
307.878,2725039.338,0.00069,0.00015,0.00076,1,0,5.4
307.896,2725039.357,-0.00053,0.00015,-0.00046,1,0,5.4
307.916,2725039.376,-0.00053,-0.00046,0.00015,1,0,5.4
307.937,2725039.395,8e-05,0.00015,0.00015,1,0,5.4
307.952,2725039.414,-0.00053,0.00015,0.00015,1,0,5.4
307.972,2725039.433,8e-05,0.00015,-0.00046,1,0,5.4
307.99,2725039.452,-0.00053,0.00015,0.00076,1,0,5.4
308.01,2725039.471,8e-05,0.00015,0.00015,1,0,5.4
308.034,2725039.49,-0.00053,0.00015,-0.00053,1,0,5.4
308.052,2725039.509,0.00069,0.00023,-0.00053,1,0,5.4
308.07,2725039.528,0.00015,0.00023,8e-05,1,0,5.4
