AppTimestamp(s),SensorTimestamp(s),Acc_X,Acc_Y,Acc_Z,Label,Latitude,Longitude
346.443,2732696.863,-0.00927,-0.4349,9.87967,6,3,0.6
346.461,2732696.882,-0.01406,-0.45404,9.87727,6,3,0.6
346.481,2732696.901,-0.02602,-0.44207,9.87727,6,3,0.6
346.503,2732696.92,-0.01884,-0.4349,9.88206,6,3,0.6
346.522,2732696.939,-0.02363,-0.44925,9.86292,6,3,0.6
346.538,2732696.958,-0.00449,-0.43729,9.87727,6,3,0.6
346.56,2732696.977,-0.01406,-0.4325,9.87009,6,3,0.6
346.578,2732696.996,-0.02124,-0.4325,9.88684,6,3,0.6
346.594,2732697.016,-0.01406,-0.4349,9.87727,6,3,0.6
346.612,2732697.035,-0.01167,-0.43968,9.87967,6,3,0.6
346.633,2732697.054,-0.01645,-0.43011,9.87727,6,3,0.6
346.653,2732697.073,-0.01167,-0.43729,9.87488,6,3,0.6
346.669,2732697.092,-0.01167,-0.45404,9.88206,6,3,0.6
346.69,2732697.111,-0.02602,-0.4349,9.87009,6,3,0.6
346.708,2732697.13,-0.01645,-0.44447,9.88206,6,3,0.6
346.727,2732697.149,-0.01884,-0.43011,9.87249,6,3,0.6
346.746,2732697.168,-0.01884,-0.44686,9.87727,6,3,0.6
346.765,2732697.187,-0.01884,-0.4325,9.87967,6,3,0.6
346.783,2732697.206,-0.02124,-0.43729,9.88206,6,3,0.6
346.803,2732697.225,-0.02363,-0.43968,9.87488,6,3,0.6
346.826,2732697.244,-0.01884,-0.42772,9.87249,6,3,0.6
346.841,2732697.263,-0.01167,-0.43011,9.88445,6,3,0.6
346.862,2732697.282,-0.01884,-0.44686,9.87488,6,3,0.6
346.879,2732697.301,-0.01167,-0.42772,9.87009,6,3,0.6
346.9,2732697.32,-0.01645,-0.4325,9.87249,6,3,0.6
346.92,2732697.339,-0.02124,-0.43968,9.87727,6,3,0.6
346.936,2732697.358,-0.01884,-0.4325,9.87488,6,3,0.6
346.955,2732697.377,-0.01167,-0.43968,9.87488,6,3,0.6
346.979,2732697.396,-0.02363,-0.43729,9.88684,6,3,0.6
346.993,2732697.415,-0.01645,-0.43729,9.8677,6,3,0.6
347.012,2732697.434,-0.03081,-0.43011,9.87967,6,3,0.6
347.031,2732697.453,-0.01167,-0.43729,9.87249,6,3,0.6
347.049,2732697.472,-0.01406,-0.4349,9.87967,6,3,0.6
347.068,2732697.491,-0.01645,-0.42532,9.87249,6,3,0.6
347.09,2732697.51,-0.01884,-0.42532,9.87488,6,3,0.6
347.109,2732697.529,-0.02363,-0.42772,9.88206,6,3,0.6
347.126,2732697.548,-0.01406,-0.44207,9.88684,6,3,0.6
347.145,2732697.567,-0.02124,-0.43968,9.88924,6,3,0.6
347.165,2732697.586,-0.02363,-0.43729,9.87488,6,3,0.6
347.182,2732697.605,-0.01884,-0.43968,9.88206,6,3,0.6
347.201,2732697.624,-0.01884,-0.44207,9.87967,6,3,0.6
347.221,2732697.643,-0.01406,-0.4349,9.87249,6,3,0.6
347.242,2732697.662,-0.02124,-0.44207,9.87967,6,3,0.6
347.259,2732697.681,-0.02124,-0.4325,9.87727,6,3,0.6
347.278,2732697.7,-0.01884,-0.4349,9.87249,6,3,0.6
347.298,2732697.719,-0.00688,-0.44925,9.87727,6,3,0.6
347.317,2732697.738,-0.01406,-0.43968,9.87249,6,3,0.6
347.336,2732697.757,-0.02363,-0.44447,9.87727,6,3,0.6
347.355,2732697.776,-0.02363,-0.44207,9.87967,6,3,0.6
347.378,2732697.795,-0.01645,-0.44207,9.88206,6,3,0.6
347.393,2732697.814,-0.01167,-0.42772,9.87727,6,3,0.6
347.412,2732697.833,-0.01406,-0.43729,9.87727,6,3,0.6
347.435,2732697.852,-0.01884,-0.44207,9.87727,6,3,0.6
347.452,2732697.871,-0.02124,-0.44207,9.87249,6,3,0.6
347.469,2732697.89,-0.01884,-0.45165,9.87967,6,3,0.6
347.487,2732697.91,-0.00927,-0.44686,9.8677,6,3,0.6
347.524,2732697.929,-0.02363,-0.44686,9.88206,6,3,0.6
347.525,2732697.948,-0.02363,-0.4349,9.87249,6,3,0.6
347.544,2732697.967,-0.01406,-0.42532,9.88206,6,3,0.6
347.562,2732697.986,-0.01884,-0.43968,9.87967,6,3,0.6
347.582,2732698.005,-0.01645,-0.4349,9.87727,6,3,0.6
347.601,2732698.024,-0.01645,-0.43729,9.87727,6,3,0.6
347.621,2732698.043,-0.01167,-0.44447,9.87967,6,3,0.6
347.639,2732698.062,-0.02602,-0.44925,9.87488,6,3,0.6
347.66,2732698.081,-0.01645,-0.44686,9.87488,6,3,0.6
347.678,2732698.1,-0.01645,-0.44447,9.87727,6,3,0.6
347.7,2732698.119,-0.02363,-0.43729,9.87967,6,3,0.6
347.715,2732698.138,-0.01167,-0.44447,9.87488,6,3,0.6
347.734,2732698.157,-0.02124,-0.43729,9.87727,6,3,0.6
347.758,2732698.176,-0.01884,-0.43968,9.87488,6,3,0.6
347.775,2732698.195,-0.01645,-0.4349,9.87727,6,3,0.6
347.793,2732698.214,-0.01645,-0.44447,9.87249,6,3,0.6
347.81,2732698.233,-0.02124,-0.44686,9.88206,6,3,0.6
347.833,2732698.252,-0.02124,-0.4349,9.87967,6,3,0.6
347.849,2732698.271,-0.01884,-0.43729,9.87727,6,3,0.6
347.87,2732698.29,-0.01884,-0.43968,9.87488,6,3,0.6
347.887,2732698.309,-0.02363,-0.43968,9.87727,6,3,0.6
347.905,2732698.328,-0.01884,-0.44447,9.88206,6,3,0.6
347.925,2732698.347,-0.01645,-0.43968,9.87009,6,3,0.6
347.943,2732698.366,-0.02363,-0.42293,9.87488,6,3,0.6
347.962,2732698.385,-0.02124,-0.44686,9.87967,6,3,0.6
347.982,2732698.404,-0.01645,-0.44686,9.87967,6,3,0.6
348.007,2732698.423,-0.02602,-0.44207,9.88684,6,3,0.6
348.023,2732698.442,-0.01645,-0.43968,9.87009,6,3,0.6
348.042,2732698.461,-0.01884,-0.44207,9.88206,6,3,0.6
348.058,2732698.48,-0.01406,-0.44925,9.88206,6,3,0.6
348.078,2732698.499,-0.01406,-0.4349,9.87967,6,3,0.6
348.097,2732698.518,-0.01884,-0.43968,9.87727,6,3,0.6
348.115,2732698.537,-0.01645,-0.44447,9.87009,6,3,0.6
348.134,2732698.556,-0.00927,-0.42772,9.87009,6,3,0.6
348.153,2732698.575,-0.00927,-0.41815,9.87488,6,3,0.6
348.172,2732698.594,-0.00927,-0.44447,9.87488,6,3,0.6
348.19,2732698.613,-0.02841,-0.4325,9.87488,6,3,0.6
348.21,2732698.632,-0.02124,-0.42532,9.87967,6,3,0.6
348.233,2732698.651,-0.01406,-0.44925,9.87488,6,3,0.6
348.247,2732698.67,-0.02363,-0.4325,9.87488,6,3,0.6
348.268,2732698.689,-0.01645,-0.43011,9.87488,6,3,0.6
348.287,2732698.708,-0.01167,-0.44207,9.8677,6,3,0.6
348.303,2732698.727,-0.02363,-0.43968,9.8677,6,3,0.6
348.323,2732698.746,-0.02124,-0.44925,9.87727,6,3,0.6
348.343,2732698.765,-0.01884,-0.43968,9.87727,6,3,0.6
348.362,2732698.784,-0.02602,-0.43968,9.87249,6,3,0.6
348.382,2732698.803,-0.02124,-0.43968,9.87488,6,3,0.6
348.405,2732698.823,-0.01884,-0.43729,9.87967,6,3,0.6
348.424,2732698.842,-0.01645,-0.4325,9.87488,6,3,0.6
348.439,2732698.861,-0.02363,-0.44207,9.87967,6,3,0.6
348.459,2732698.88,-0.01884,-0.44925,9.87967,6,3,0.6
348.475,2732698.899,-0.02124,-0.45404,9.87009,6,3,0.6
348.496,2732698.918,-0.01645,-0.44207,9.87967,6,3,0.6
348.516,2732698.937,-0.01884,-0.4349,9.87727,6,3,0.6
348.536,2732698.956,-0.02602,-0.45165,9.87009,6,3,0.6
348.555,2732698.975,-0.03081,-0.43729,9.88684,6,3,0.6
348.571,2732698.994,-0.01406,-0.44447,9.88445,6,3,0.6
348.591,2732699.013,-0.02602,-0.44686,9.87249,6,3,0.6
348.609,2732699.032,-0.03081,-0.44207,9.87967,6,3,0.6
348.629,2732699.051,-0.01645,-0.43968,9.87249,6,3,0.6
348.651,2732699.07,-0.02363,-0.43729,9.88206,6,3,0.6
348.67,2732699.089,-0.01406,-0.43729,9.87967,6,3,0.6
348.685,2732699.108,-0.02124,-0.43968,9.87249,6,3,0.6
348.706,2732699.127,-0.01645,-0.44447,9.87727,6,3,0.6
348.723,2732699.146,-0.01167,-0.44925,9.87249,6,3,0.6
348.741,2732699.165,-0.01406,-0.44686,9.87727,6,3,0.6
348.763,2732699.184,-0.01884,-0.4325,9.87727,6,3,0.6
348.783,2732699.203,-0.02602,-0.4325,9.87488,6,3,0.6
348.805,2732699.222,-0.02124,-0.44686,9.87967,6,3,0.6
348.819,2732699.241,-0.01406,-0.43968,9.87727,6,3,0.6
348.839,2732699.26,-0.02124,-0.43729,9.87009,6,3,0.6
348.861,2732699.279,-0.02602,-0.43968,9.87727,6,3,0.6
348.878,2732699.298,-0.02363,-0.43968,9.87967,6,3,0.6
348.895,2732699.317,-0.02124,-0.4349,9.87249,6,3,0.6
348.917,2732699.336,-0.02124,-0.43729,9.88206,6,3,0.6
348.933,2732699.355,-0.02363,-0.44207,9.87967,6,3,0.6
348.953,2732699.374,-0.01406,-0.44686,9.87009,6,3,0.6
348.971,2732699.393,-0.02124,-0.4349,9.87967,6,3,0.6
348.991,2732699.412,-0.01167,-0.43729,9.88206,6,3,0.6
349.009,2732699.431,-0.01645,-0.44447,9.87727,6,3,0.6
349.028,2732699.45,-0.02124,-0.43011,9.86531,6,3,0.6
349.047,2732699.469,-0.00927,-0.43729,9.87727,6,3,0.6
349.067,2732699.488,-0.00927,-0.44686,9.88445,6,3,0.6
349.085,2732699.507,-0.02124,-0.44207,9.87967,6,3,0.6
349.104,2732699.526,-0.02841,-0.44207,9.88445,6,3,0.6
349.121,2732699.545,-0.01645,-0.44686,9.87009,6,3,0.6
349.141,2732699.564,-0.01645,-0.44447,9.87727,6,3,0.6
349.161,2732699.583,-0.01884,-0.43729,9.88684,6,3,0.6
349.182,2732699.602,-0.02124,-0.43729,9.88206,6,3,0.6
349.2,2732699.621,-0.00927,-0.44447,9.87967,6,3,0.6
349.219,2732699.64,-0.01167,-0.45404,9.87249,6,3,0.6
349.237,2732699.659,-0.01645,-0.45643,9.87488,6,3,0.6
349.258,2732699.678,-0.01167,-0.43968,9.87488,6,3,0.6
349.274,2732699.697,-0.01884,-0.44447,9.88445,6,3,0.6
349.293,2732699.717,-0.01645,-0.44686,9.87488,6,3,0.6
349.313,2732699.736,-0.01406,-0.45404,9.87727,6,3,0.6
349.333,2732699.755,-0.02124,-0.4349,9.87727,6,3,0.6
349.352,2732699.774,-0.02124,-0.4349,9.87727,6,3,0.6
349.371,2732699.793,-0.01406,-0.44207,9.87249,6,3,0.6
349.394,2732699.812,-0.01645,-0.4349,9.88206,6,3,0.6
349.408,2732699.831,-0.00927,-0.42293,9.87009,6,3,0.6
349.428,2732699.85,-0.01645,-0.45165,9.87727,6,3,0.6
349.446,2732699.869,-0.01167,-0.44207,9.88924,6,3,0.6
349.465,2732699.888,-0.01884,-0.44686,9.87727,6,3,0.6
349.484,2732699.907,-0.02363,-0.44447,9.87727,6,3,0.6
349.501,2732699.926,-0.00927,-0.4325,9.87488,6,3,0.6
349.521,2732699.945,-0.01645,-0.43729,9.88206,6,3,0.6
349.54,2732699.964,-0.02124,-0.4349,9.88445,6,3,0.6
349.561,2732699.983,-0.02363,-0.44447,9.87967,6,3,0.6
349.579,2732700.002,-0.01645,-0.45882,9.87727,6,3,0.6
349.598,2732700.021,-0.02602,-0.43968,9.87488,6,3,0.6
349.618,2732700.04,-0.02124,-0.4325,9.87488,6,3,0.6
349.635,2732700.059,-0.01406,-0.4349,9.8677,6,3,0.6
349.655,2732700.078,-0.02363,-0.44925,9.87488,6,3,0.6
349.674,2732700.097,-0.02363,-0.44207,9.87488,6,3,0.6
349.694,2732700.116,-0.02363,-0.44925,9.87249,6,3,0.6
349.712,2732700.135,-0.00927,-0.45404,9.88206,6,3,0.6
349.734,2732700.154,-0.01406,-0.4349,9.87967,6,3,0.6
349.75,2732700.173,-0.02124,-0.43968,9.87488,6,3,0.6
349.769,2732700.192,-0.00688,-0.44925,9.87488,6,3,0.6
349.788,2732700.211,-0.01406,-0.43968,9.88445,6,3,0.6
349.806,2732700.23,-0.02841,-0.43011,9.87727,6,3,0.6
349.83,2732700.249,-0.02363,-0.43011,9.8677,6,3,0.6
349.845,2732700.268,-0.01645,-0.4349,9.87967,6,3,0.6
349.864,2732700.287,-0.01884,-0.43729,9.8677,6,3,0.6
349.882,2732700.306,-0.01645,-0.43011,9.88206,6,3,0.6
349.9,2732700.325,-0.02602,-0.43729,9.87488,6,3,0.6
349.92,2732700.344,-0.02602,-0.43968,9.87249,6,3,0.6
349.942,2732700.363,-0.01406,-0.43968,9.87967,6,3,0.6
349.961,2732700.382,-0.01645,-0.4325,9.87727,6,3,0.6
349.979,2732700.401,-0.01645,-0.44207,9.87488,6,3,0.6
349.998,2732700.42,-0.02124,-0.43011,9.87727,6,3,0.6
350.016,2732700.439,-0.01645,-0.43729,9.87727,6,3,0.6
350.035,2732700.458,-0.02124,-0.44207,9.87727,6,3,0.6
350.055,2732700.477,-0.02363,-0.44447,9.87488,6,3,0.6
350.074,2732700.496,-0.01645,-0.43729,9.8677,6,3,0.6
350.092,2732700.515,-0.03081,-0.44447,9.88445,6,3,0.6
350.112,2732700.534,-0.01884,-0.43968,9.87488,6,3,0.6
350.13,2732700.553,-0.00927,-0.42532,9.87967,6,3,0.6
350.15,2732700.572,-0.01406,-0.4325,9.87488,6,3,0.6
350.169,2732700.591,-0.01884,-0.44447,9.87488,6,3,0.6
350.187,2732700.611,-0.01884,-0.4349,9.88445,6,3,0.6
350.207,2732700.63,-0.03081,-0.44925,9.87009,6,3,0.6
350.225,2732700.649,-0.02841,-0.45165,9.87967,6,3,0.6
350.244,2732700.668,-0.01884,-0.44686,9.87727,6,3,0.6
350.263,2732700.687,-0.01884,-0.43968,9.87249,6,3,0.6
350.282,2732700.706,-0.01884,-0.44207,9.87967,6,3,0.6
350.301,2732700.725,-0.01884,-0.43729,9.87249,6,3,0.6
350.32,2732700.744,-0.02124,-0.44207,9.86531,6,3,0.6
350.34,2732700.763,-0.00449,-0.43968,9.87727,6,3,0.6
350.358,2732700.782,-0.03081,-0.4349,9.87009,6,3,0.6
350.379,2732700.801,-0.01884,-0.44447,9.87967,6,3,0.6
350.401,2732700.82,-0.01406,-0.44207,9.87009,6,3,0.6
350.418,2732700.839,-0.00688,-0.43729,9.87967,6,3,0.6
350.437,2732700.858,-0.00927,-0.4349,9.88445,6,3,0.6
350.455,2732700.877,-0.01406,-0.44207,9.87249,6,3,0.6
350.472,2732700.896,-0.01167,-0.43968,9.87488,6,3,0.6
350.492,2732700.915,-0.00927,-0.44447,9.87488,6,3,0.6
350.51,2732700.934,-0.02363,-0.44925,9.87967,6,3,0.6
350.53,2732700.953,-0.01645,-0.4325,9.88684,6,3,0.6
350.551,2732700.972,-0.01167,-0.44925,9.87727,6,3,0.6
350.568,2732700.991,-0.01645,-0.43729,9.87009,6,3,0.6
350.586,2732701.01,-0.01167,-0.44686,9.87967,6,3,0.6
350.604,2732701.029,-0.03559,-0.44686,9.86531,6,3,0.6
350.624,2732701.048,-0.0332,-0.44207,9.88445,6,3,0.6
350.643,2732701.067,-0.02363,-0.43729,9.87249,6,3,0.6
350.663,2732701.086,-0.02841,-0.43729,9.87727,6,3,0.6
350.681,2732701.105,-0.01645,-0.45165,9.88684,6,3,0.6
350.7,2732701.124,-0.02363,-0.4349,9.87249,6,3,0.6
350.72,2732701.143,-0.02363,-0.42772,9.87488,6,3,0.6
350.74,2732701.162,-0.01645,-0.43729,9.87727,6,3,0.6
350.758,2732701.181,-0.02124,-0.43968,9.87009,6,3,0.6
350.778,2732701.2,-0.02363,-0.44686,9.87967,6,3,0.6
350.796,2732701.219,-0.03081,-0.46122,9.87009,6,3,0.6
350.818,2732701.238,-0.02363,-0.4325,9.87967,6,3,0.6
350.836,2732701.257,-0.01167,-0.44207,9.87727,6,3,0.6
350.853,2732701.276,-0.01645,-0.4325,9.87488,6,3,0.6
350.873,2732701.295,-0.02124,-0.43011,9.87727,6,3,0.6
350.891,2732701.314,-0.02124,-0.43729,9.87009,6,3,0.6
350.91,2732701.333,-0.01406,-0.4325,9.88445,6,3,0.6
350.929,2732701.352,-0.01645,-0.43011,9.87488,6,3,0.6
350.949,2732701.371,-0.01167,-0.4325,9.87967,6,3,0.6
350.968,2732701.39,-0.01406,-0.44207,9.87727,6,3,0.6
350.988,2732701.409,-0.00688,-0.44207,9.87249,6,3,0.6
351.006,2732701.428,-0.01406,-0.44207,9.87488,6,3,0.6
351.024,2732701.447,-0.02124,-0.44447,9.88684,6,3,0.6
351.044,2732701.466,-0.00209,-0.43729,9.88206,6,3,0.6
351.063,2732701.485,-0.02363,-0.44207,9.87727,6,3,0.6
351.081,2732701.504,-0.02363,-0.44207,9.88206,6,3,0.6
351.101,2732701.524,-0.01645,-0.43968,9.87727,6,3,0.6
351.121,2732701.543,-0.01406,-0.44686,9.88445,6,3,0.6
351.139,2732701.562,-0.00688,-0.44447,9.87488,6,3,0.6
351.156,2732701.581,-0.01884,-0.44686,9.88206,6,3,0.6
351.176,2732701.6,-0.02363,-0.42772,9.88684,6,3,0.6
351.195,2732701.619,-0.02602,-0.43011,9.87009,6,3,0.6
351.217,2732701.638,-0.02841,-0.4325,9.87967,6,3,0.6
351.237,2732701.657,-0.02602,-0.43968,9.88206,6,3,0.6
351.253,2732701.676,-0.00927,-0.4349,9.87967,6,3,0.6
351.272,2732701.695,-0.02841,-0.44925,9.87967,6,3,0.6
351.29,2732701.714,-0.01645,-0.44207,9.87249,6,3,0.6
351.309,2732701.733,-0.01645,-0.43968,9.89163,6,3,0.6
351.329,2732701.752,-0.02363,-0.45165,9.87967,6,3,0.6
351.349,2732701.771,-0.01884,-0.44447,9.87249,6,3,0.6
351.366,2732701.79,-0.01406,-0.44207,9.87727,6,3,0.6
351.386,2732701.809,-0.01406,-0.44207,9.87009,6,3,0.6
351.406,2732701.828,-0.01645,-0.4349,9.87727,6,3,0.6
351.423,2732701.847,-0.01884,-0.45404,9.87249,6,3,0.6
351.443,2732701.866,-0.01645,-0.45404,9.86531,6,3,0.6
351.462,2732701.885,-0.02363,-0.44447,9.88445,6,3,0.6
351.479,2732701.904,-0.02363,-0.43968,9.87488,6,3,0.6
351.501,2732701.923,-0.01645,-0.44925,9.88206,6,3,0.6
351.52,2732701.942,-0.01406,-0.43968,9.88206,6,3,0.6
351.538,2732701.961,-0.01645,-0.42054,9.88206,6,3,0.6
351.558,2732701.98,-0.02124,-0.43729,9.88206,6,3,0.6
351.575,2732701.999,-0.01645,-0.4349,9.87727,6,3,0.6
351.596,2732702.018,-0.01406,-0.4349,9.87009,6,3,0.6
351.615,2732702.037,-0.01645,-0.4349,9.89881,6,3,0.6
351.634,2732702.056,-0.01884,-0.43968,9.86052,6,3,0.6
351.654,2732702.075,-0.01406,-0.44447,9.87967,6,3,0.6
351.67,2732702.094,-0.02363,-0.44207,9.87249,6,3,0.6
351.688,2732702.113,-0.02124,-0.44207,9.87967,6,3,0.6
351.709,2732702.132,-0.01167,-0.45404,9.88924,6,3,0.6
351.73,2732702.151,-0.01167,-0.44447,9.87727,6,3,0.6
351.747,2732702.17,-0.01884,-0.43968,9.88684,6,3,0.6
351.766,2732702.189,-0.01406,-0.43968,9.87488,6,3,0.6
351.788,2732702.208,-0.01406,-0.44925,9.88206,6,3,0.6
351.803,2732702.227,-0.01167,-0.44447,9.87249,6,3,0.6
351.822,2732702.246,-0.02363,-0.44207,9.88206,6,3,0.6
351.842,2732702.265,-0.01884,-0.45643,9.89163,6,3,0.6
351.861,2732702.284,-0.01645,-0.43011,9.87249,6,3,0.6
351.882,2732702.303,-0.01167,-0.43968,9.87727,6,3,0.6
351.9,2732702.322,-0.01645,-0.44686,9.87488,6,3,0.6
351.918,2732702.341,-0.01167,-0.43968,9.87488,6,3,0.6
351.938,2732702.36,-0.01167,-0.43729,9.87249,6,3,0.6
351.955,2732702.379,-0.02124,-0.43968,9.88206,6,3,0.6
351.975,2732702.398,-0.01406,-0.44447,9.88445,6,3,0.6
351.997,2732702.418,-0.02602,-0.44447,9.88684,6,3,0.6
352.013,2732702.437,-0.02124,-0.43729,9.87488,6,3,0.6
352.034,2732702.456,-0.00927,-0.44686,9.87249,6,3,0.6
352.054,2732702.475,-0.01167,-0.4349,9.88206,6,3,0.6
352.074,2732702.494,-0.01406,-0.43729,9.87249,6,3,0.6
352.089,2732702.513,-0.01645,-0.43968,9.87249,6,3,0.6
352.109,2732702.532,-0.00688,-0.43729,9.87727,6,3,0.6
352.128,2732702.551,-0.01406,-0.43729,9.87249,6,3,0.6
352.147,2732702.57,-0.02363,-0.44207,9.88445,6,3,0.6
352.166,2732702.589,-0.01884,-0.43968,9.88206,6,3,0.6
352.185,2732702.608,-0.00927,-0.43729,9.87488,6,3,0.6
352.203,2732702.627,-0.00688,-0.45643,9.87488,6,3,0.6
352.223,2732702.646,-0.01645,-0.4349,9.87488,6,3,0.6
352.241,2732702.665,-0.01167,-0.44207,9.8677,6,3,0.6
352.261,2732702.684,-0.01645,-0.43968,9.87727,6,3,0.6
352.28,2732702.703,-0.01884,-0.44447,9.88445,6,3,0.6
352.3,2732702.722,-0.01406,-0.45643,9.87009,6,3,0.6
352.318,2732702.741,-0.01167,-0.44207,9.87967,6,3,0.6
352.339,2732702.76,-0.01645,-0.44447,9.87249,6,3,0.6
352.358,2732702.779,-0.01167,-0.43968,9.88445,6,3,0.6
352.376,2732702.798,-0.02363,-0.43729,9.8677,6,3,0.6
352.395,2732702.817,-0.00927,-0.42772,9.87249,6,3,0.6
352.415,2732702.836,-0.02602,-0.44447,9.87488,6,3,0.6
352.435,2732702.855,-0.02841,-0.43968,9.88445,6,3,0.6
352.452,2732702.874,-0.01645,-0.43729,9.88445,6,3,0.6
352.471,2732702.893,-0.01884,-0.44207,9.87967,6,3,0.6
352.492,2732702.912,-0.01884,-0.45165,9.87967,6,3,0.6
352.508,2732702.931,-0.01645,-0.43729,9.87727,6,3,0.6
352.528,2732702.95,-0.00449,-0.43729,9.87488,6,3,0.6
352.547,2732702.969,-0.00209,-0.4349,9.8677,6,3,0.6
352.565,2732702.988,-0.02363,-0.44686,9.87488,6,3,0.6
352.583,2732703.007,-0.03081,-0.45404,9.88445,6,3,0.6
352.602,2732703.026,-0.01645,-0.44207,9.87967,6,3,0.6
352.621,2732703.045,-0.01167,-0.43729,9.87488,6,3,0.6
352.641,2732703.064,-0.00688,-0.44447,9.87727,6,3,0.6
352.662,2732703.083,-0.02363,-0.44925,9.87967,6,3,0.6
352.68,2732703.102,-0.02841,-0.4349,9.87009,6,3,0.6
352.701,2732703.121,-0.02124,-0.45165,9.87488,6,3,0.6
352.72,2732703.14,-0.01645,-0.44925,9.87488,6,3,0.6
352.737,2732703.159,-0.01406,-0.45404,9.87488,6,3,0.6
352.759,2732703.178,-0.01645,-0.42772,9.88206,6,3,0.6
352.774,2732703.197,-0.03081,-0.43968,9.87249,6,3,0.6
352.793,2732703.216,-0.01645,-0.4325,9.88445,6,3,0.6
352.812,2732703.235,-0.01884,-0.4349,9.87727,6,3,0.6
352.832,2732703.254,-0.01645,-0.43968,9.88684,6,3,0.6
352.851,2732703.273,-0.01167,-0.43011,9.87727,6,3,0.6
352.872,2732703.292,-0.02841,-0.43729,9.87727,6,3,0.6
352.888,2732703.311,-0.01884,-0.4349,9.87249,6,3,0.6
352.907,2732703.331,-0.02363,-0.4349,9.87488,6,3,0.6
352.926,2732703.35,-0.01884,-0.42532,9.87009,6,3,0.6
352.946,2732703.369,-0.01884,-0.43011,9.89163,6,3,0.6
352.965,2732703.388,-0.01167,-0.45165,9.87009,6,3,0.6
352.984,2732703.407,-0.02363,-0.43011,9.87967,6,3,0.6
353.004,2732703.426,-0.02602,-0.4325,9.86531,6,3,0.6
353.02,2732703.445,-0.00927,-0.43968,9.88206,6,3,0.6
353.043,2732703.464,-0.01645,-0.45882,9.87727,6,3,0.6
353.062,2732703.483,-0.02124,-0.4349,9.87727,6,3,0.6
353.08,2732703.502,-0.00927,-0.43729,9.87727,6,3,0.6
353.101,2732703.521,-0.02602,-0.42532,9.87009,6,3,0.6
353.117,2732703.54,-0.01645,-0.42532,9.87727,6,3,0.6
353.136,2732703.559,-0.01884,-0.44447,9.86292,6,3,0.6
353.155,2732703.578,-0.01645,-0.45643,9.88445,6,3,0.6
353.173,2732703.597,-0.01884,-0.43729,9.87249,6,3,0.6
353.193,2732703.616,-0.02124,-0.44686,9.87727,6,3,0.6
353.214,2732703.635,-0.02602,-0.4349,9.87967,6,3,0.6
353.233,2732703.654,-0.03081,-0.43729,9.87727,6,3,0.6
353.251,2732703.673,-0.01167,-0.43729,9.88206,6,3,0.6
353.268,2732703.692,-0.02124,-0.45643,9.87967,6,3,0.6
353.288,2732703.711,-0.01884,-0.44447,9.87727,6,3,0.6
353.306,2732703.73,-0.03081,-0.44925,9.87727,6,3,0.6
353.326,2732703.749,-0.02124,-0.4349,9.87488,6,3,0.6
353.345,2732703.768,-0.01406,-0.44447,9.88206,6,3,0.6
353.364,2732703.787,-0.00209,-0.44447,9.87967,6,3,0.6
353.383,2732703.806,-0.01406,-0.42532,9.87009,6,3,0.6
353.403,2732703.825,-0.02841,-0.44207,9.87488,6,3,0.6
353.421,2732703.844,-0.02602,-0.42772,9.87249,6,3,0.6
353.44,2732703.863,-0.02124,-0.43729,9.87967,6,3,0.6
353.459,2732703.882,-0.00927,-0.44447,9.87249,6,3,0.6
353.478,2732703.901,-0.01167,-0.42772,9.87488,6,3,0.6
353.5,2732703.92,-0.00449,-0.4325,9.87488,6,3,0.6
353.521,2732703.939,-0.02841,-0.4349,9.88206,6,3,0.6
353.535,2732703.958,-0.01645,-0.43729,9.87727,6,3,0.6
353.554,2732703.977,-0.02363,-0.43011,9.88445,6,3,0.6
353.573,2732703.996,-0.01167,-0.44686,9.8677,6,3,0.6
353.592,2732704.015,-0.01645,-0.4349,9.88924,6,3,0.6
353.611,2732704.034,-0.02124,-0.43011,9.86531,6,3,0.6
353.632,2732704.053,-0.01884,-0.42772,9.87488,6,3,0.6
353.649,2732704.072,-0.01406,-0.4325,9.87967,6,3,0.6
353.669,2732704.091,-0.01406,-0.43968,9.88206,6,3,0.6
353.69,2732704.11,-0.01406,-0.44686,9.87727,6,3,0.6
353.709,2732704.129,-0.01645,-0.44447,9.87488,6,3,0.6
353.726,2732704.148,-0.02841,-0.44447,9.87967,6,3,0.6
353.745,2732704.167,-0.02363,-0.44207,9.87727,6,3,0.6
353.763,2732704.186,-0.01884,-0.43729,9.87009,6,3,0.6
353.782,2732704.205,-0.00927,-0.43729,9.87727,6,3,0.6
353.803,2732704.225,-0.00927,-0.43729,9.87488,6,3,0.6
353.821,2732704.244,-0.01167,-0.4349,9.87488,6,3,0.6
353.841,2732704.263,-0.01645,-0.43968,9.87488,6,3,0.6
353.86,2732704.282,-0.01645,-0.43968,9.88445,6,3,0.6
353.879,2732704.301,-0.02363,-0.44207,9.87727,6,3,0.6
353.9,2732704.32,-0.00449,-0.43968,9.88924,6,3,0.6
353.916,2732704.339,-0.00688,-0.44207,9.87249,6,3,0.6
353.935,2732704.358,-0.01884,-0.44686,9.87967,6,3,0.6
353.954,2732704.377,-0.03081,-0.4325,9.88684,6,3,0.6
353.973,2732704.396,-0.01884,-0.43968,9.87488,6,3,0.6
353.991,2732704.415,-0.01884,-0.44207,9.88445,6,3,0.6
