AppTimestamp(s),SensorTimestamp(s),Mag_X,Mag_Y,Mag_Z,Label,Latitude,Longitude
135.355,2735818.553,22.74375,-132.1875,-410.10001,9,4.8,6
135.375,2735818.573,22.55625,-132.35626,-410.38126,9,4.8,6
135.395,2735818.593,22.33125,-132.39375,-410.17502,9,4.8,6
135.415,2735818.613,22.4625,-132.39375,-410.21252,9,4.8,6
135.434,2735818.633,22.4625,-132.20625,-410.26877,9,4.8,6
135.455,2735818.653,22.66875,-132.09375,-410.28751,9,4.8,6
135.474,2735818.673,22.63125,-132.0,-410.45627,9,4.8,6
135.497,2735818.693,22.33125,-132.07501,-410.38126,9,4.8,6
135.517,2735818.713,22.44375,-131.925,-410.49377,9,4.8,6
135.535,2735818.733,22.6125,-131.60626,-410.36252,9,4.8,6
135.556,2735818.753,22.6875,-131.53125,-410.25003,9,4.8,6
135.576,2735818.773,22.44375,-131.55,-410.13751,9,4.8,6
135.596,2735818.793,22.36875,-131.625,-410.19376,9,4.8,6
135.615,2735818.813,22.14375,-131.79376,-410.15628,9,4.8,6
135.66,2735818.833,22.18125,-131.94376,-410.11877,9,4.8,6
135.661,2735818.853,22.40625,-131.77501,-410.17502,9,4.8,6
135.673,2735818.873,22.33125,-131.79376,-410.06253,9,4.8,6
135.693,2735818.893,22.2,-131.85001,-410.25003,9,4.8,6
135.715,2735818.913,22.3125,-131.70001,-410.36252,9,4.8,6
135.735,2735818.933,22.6125,-131.79376,-410.36252,9,4.8,6
135.756,2735818.953,22.7625,-131.75626,-410.17502,9,4.8,6
135.776,2735818.973,22.9875,-131.71875,-410.25003,9,4.8,6
135.795,2735818.993,23.08125,-131.66251,-410.25003,9,4.8,6
135.818,2735819.013,22.95,-131.70001,-410.32501,9,4.8,6
135.838,2735819.033,22.89375,-131.8125,-410.53128,9,4.8,6
135.856,2735819.053,22.9125,-131.90625,-410.32501,9,4.8,6
135.875,2735819.073,22.65,-131.925,-410.43753,9,4.8,6
135.894,2735819.093,22.4625,-131.58751,-410.38126,9,4.8,6
135.915,2735819.113,22.4625,-131.38126,-410.41876,9,4.8,6
135.935,2735819.133,22.2375,-131.38126,-410.41876,9,4.8,6
135.957,2735819.153,21.99375,-131.04376,-410.60626,9,4.8,6
135.978,2735819.173,21.95625,-131.13751,-410.40002,9,4.8,6
136.0,2735819.193,22.14375,-131.28751,-410.32501,9,4.8,6
136.019,2735819.213,22.10625,-131.15625,-410.41876,9,4.8,6
136.036,2735819.233,22.25625,-131.4375,-410.19376,9,4.8,6
136.055,2735819.253,22.0875,-131.85001,-410.40002,9,4.8,6
136.075,2735819.273,22.05,-131.925,-410.43753,9,4.8,6
136.095,2735819.293,22.35,-132.05626,-410.49377,9,4.8,6
136.116,2735819.313,22.40625,-132.39375,-410.40002,9,4.8,6
136.139,2735819.333,22.51875,-132.31876,-410.58752,9,4.8,6
136.154,2735819.353,22.48125,-132.15001,-410.62503,9,4.8,6
136.174,2735819.373,22.5,-132.1875,-410.60626,9,4.8,6
136.194,2735819.393,22.40625,-131.96251,-410.68127,9,4.8,6
136.215,2735819.413,22.5,-131.925,-410.58752,9,4.8,6
136.235,2735819.433,22.35,-132.13126,-410.62503,9,4.8,6
136.254,2735819.453,22.1625,-132.01875,-410.68127,9,4.8,6
136.275,2735819.473,22.1625,-131.79376,-410.81253,9,4.8,6
136.298,2735819.493,21.975,-131.75626,-410.77502,9,4.8,6
136.319,2735819.513,21.73125,-131.71875,-410.58752,9,4.8,6
136.335,2735819.533,21.61875,-131.86876,-410.60626,9,4.8,6
136.356,2735819.553,21.88125,-131.90625,-410.70001,9,4.8,6
136.376,2735819.573,22.10625,-131.86876,-410.73752,9,4.8,6
136.397,2735819.593,22.14375,-131.86876,-410.68127,9,4.8,6
136.415,2735819.613,22.14375,-131.86876,-410.51251,9,4.8,6
136.433,2735819.633,22.275,-131.96251,-410.38126,9,4.8,6
136.454,2735819.653,22.275,-132.0,-410.41876,9,4.8,6
136.476,2735819.673,22.29375,-131.75626,-410.47501,9,4.8,6
136.495,2735819.693,22.275,-131.64375,-410.36252,9,4.8,6
136.515,2735819.713,22.3125,-131.64375,-410.26877,9,4.8,6
136.534,2735819.733,22.1625,-131.25,-410.28751,9,4.8,6
136.555,2735819.753,22.06875,-131.21251,-410.34378,9,4.8,6
136.575,2735819.773,22.18125,-131.0625,-410.45627,9,4.8,6
136.595,2735819.793,22.14375,-131.02501,-410.40002,9,4.8,6
136.618,2735819.813,22.33125,-130.89375,-410.23126,9,4.8,6
136.635,2735819.833,22.59375,-131.11876,-410.32501,9,4.8,6
136.654,2735819.853,22.74375,-131.13751,-410.11877,9,4.8,6
136.675,2735819.873,22.48125,-130.96875,-410.21252,9,4.8,6
136.7,2735819.893,22.5375,-131.08125,-410.19376,9,4.8,6
136.715,2735819.913,22.70625,-130.96875,-410.25003,9,4.8,6
136.736,2735819.933,22.5375,-131.11876,-410.26877,9,4.8,6
136.757,2735819.953,22.44375,-131.28751,-410.13751,9,4.8,6
136.779,2735819.973,22.51875,-131.19376,-410.36252,9,4.8,6
136.794,2735819.993,22.33125,-131.30626,-410.34378,9,4.8,6
136.817,2735820.013,22.275,-131.32501,-410.38126,9,4.8,6
136.835,2735820.033,22.35,-131.47501,-410.32501,9,4.8,6
136.855,2735820.053,22.2,-131.55,-410.30627,9,4.8,6
136.875,2735820.073,22.14375,-131.625,-410.26877,9,4.8,6
136.894,2735820.093,22.2375,-131.55,-410.36252,9,4.8,6
136.915,2735820.113,22.59375,-131.45625,-410.58752,9,4.8,6
136.935,2735820.133,22.40625,-131.66251,-410.60626,9,4.8,6
136.955,2735820.153,22.55625,-131.51251,-410.53128,9,4.8,6
136.975,2735820.173,22.6125,-131.49376,-410.45627,9,4.8,6
136.995,2735820.193,22.59375,-131.70001,-410.28751,9,4.8,6
137.018,2735820.213,22.63125,-131.66251,-410.06253,9,4.8,6
137.038,2735820.233,22.59375,-131.71875,-410.15628,9,4.8,6
137.056,2735820.253,22.48125,-131.64375,-409.98752,9,4.8,6
137.075,2735820.273,22.36875,-131.8125,-409.87503,9,4.8,6
137.099,2735820.293,22.6125,-131.86876,-409.89377,9,4.8,6
137.116,2735820.313,22.40625,-131.85001,-410.00626,9,4.8,6
137.14,2735820.333,22.44375,-131.86876,-410.28751,9,4.8,6
137.155,2735820.354,22.4625,-131.66251,-410.26877,9,4.8,6
137.174,2735820.373,22.40625,-131.625,-410.60626,9,4.8,6
137.193,2735820.393,22.6125,-131.64375,-410.49377,9,4.8,6
137.213,2735820.413,22.63125,-131.85001,-410.47501,9,4.8,6
137.234,2735820.433,22.575,-131.55,-410.40002,9,4.8,6
137.255,2735820.453,22.275,-131.58751,-410.28751,9,4.8,6
137.275,2735820.473,22.33125,-131.625,-410.11877,9,4.8,6
137.298,2735820.493,22.3875,-131.60626,-410.06253,9,4.8,6
137.319,2735820.513,22.275,-131.8125,-410.26877,9,4.8,6
137.334,2735820.533,22.3125,-131.68126,-410.00626,9,4.8,6
137.354,2735820.553,22.125,-131.58751,-409.87503,9,4.8,6
137.375,2735820.573,22.1625,-131.55,-409.95001,9,4.8,6
137.394,2735820.593,22.21875,-131.625,-410.02502,9,4.8,6
137.415,2735820.613,22.33125,-131.64375,-409.95001,9,4.8,6
137.439,2735820.633,22.36875,-131.68126,-410.17502,9,4.8,6
137.454,2735820.653,22.2375,-131.55,-410.04376,9,4.8,6
137.474,2735820.673,22.4625,-131.19376,-409.85626,9,4.8,6
137.5,2735820.693,22.35,-131.3625,-409.91251,9,4.8,6
137.521,2735820.713,22.18125,-131.41876,-410.11877,9,4.8,6
137.541,2735820.733,22.21875,-131.38126,-410.34378,9,4.8,6
137.556,2735820.753,22.14375,-131.51251,-410.43753,9,4.8,6
137.574,2735820.773,22.0875,-131.56876,-410.41876,9,4.8,6
137.593,2735820.793,22.05,-131.56876,-410.45627,9,4.8,6
137.617,2735820.813,22.0875,-131.88751,-410.53128,9,4.8,6
137.636,2735820.833,22.125,-132.05626,-411.01877,9,4.8,6
137.661,2735820.853,22.21875,-132.13126,-411.15002,9,4.8,6
137.673,2735820.873,22.33125,-132.05626,-411.00003,9,4.8,6
137.693,2735820.893,22.35,-132.0,-410.79376,9,4.8,6
137.714,2735820.913,22.425,-131.96251,-410.66251,9,4.8,6
137.735,2735820.933,22.8375,-131.8125,-410.73752,9,4.8,6
137.755,2735820.953,22.725,-131.98126,-410.71878,9,4.8,6
137.775,2735820.973,22.7625,-131.90625,-410.75626,9,4.8,6
137.796,2735820.993,22.70625,-132.05626,-410.56876,9,4.8,6
137.815,2735821.013,22.6875,-132.0,-410.41876,9,4.8,6
137.836,2735821.033,22.8375,-132.15001,-410.62503,9,4.8,6
137.853,2735821.053,22.8,-132.35626,-410.66251,9,4.8,6
137.874,2735821.073,22.4625,-132.46875,-410.62503,9,4.8,6
137.893,2735821.093,22.2375,-132.50626,-410.71878,9,4.8,6
137.92,2735821.113,22.425,-132.13126,-410.38126,9,4.8,6
137.935,2735821.133,22.55625,-132.16876,-410.32501,9,4.8,6
137.954,2735821.153,22.44375,-132.1125,-410.21252,9,4.8,6
137.974,2735821.173,22.4625,-132.16876,-410.36252,9,4.8,6
137.994,2735821.193,22.21875,-132.20625,-410.28751,9,4.8,6
138.013,2735821.213,22.125,-132.07501,-410.28751,9,4.8,6
138.033,2735821.233,22.2,-131.7375,-410.45627,9,4.8,6
138.054,2735821.253,22.06875,-131.60626,-410.36252,9,4.8,6
138.074,2735821.273,21.7125,-131.86876,-410.58752,9,4.8,6
138.095,2735821.293,21.46875,-131.94376,-410.60626,9,4.8,6
138.114,2735821.313,21.35625,-132.05626,-410.66251,9,4.8,6
138.135,2735821.333,21.3,-132.05626,-410.53128,9,4.8,6
138.153,2735821.353,21.50625,-132.1125,-410.55002,9,4.8,6
138.174,2735821.373,21.6375,-132.24376,-410.68127,9,4.8,6
138.194,2735821.393,21.675,-132.46875,-410.75626,9,4.8,6
138.214,2735821.413,21.7875,-132.58125,-410.73752,9,4.8,6
138.235,2735821.433,22.0125,-132.52501,-410.68127,9,4.8,6
138.255,2735821.453,21.975,-132.375,-410.79376,9,4.8,6
138.274,2735821.473,22.29375,-132.16876,-410.83127,9,4.8,6
138.298,2735821.493,22.575,-132.16876,-411.09378,9,4.8,6
138.316,2735821.513,22.48125,-132.07501,-411.09378,9,4.8,6
138.338,2735821.533,22.4625,-131.96251,-410.85001,9,4.8,6
138.356,2735821.553,22.63125,-131.925,-410.70001,9,4.8,6
138.373,2735821.573,22.40625,-131.925,-410.83127,9,4.8,6
138.393,2735821.593,22.40625,-132.07501,-410.92502,9,4.8,6
138.413,2735821.613,22.63125,-132.24376,-410.88751,9,4.8,6
138.433,2735821.633,22.4625,-132.375,-410.92502,9,4.8,6
138.453,2735821.653,22.25625,-132.58125,-410.96252,9,4.8,6
138.473,2735821.673,22.18125,-132.52501,-410.85001,9,4.8,6
138.494,2735821.693,22.21875,-132.45001,-410.94376,9,4.8,6
138.514,2735821.713,21.99375,-132.45001,-411.00003,9,4.8,6
138.535,2735821.733,22.06875,-132.33751,-411.01877,9,4.8,6
138.554,2735821.753,22.1625,-132.1875,-411.07501,9,4.8,6
138.574,2735821.773,22.0125,-132.03751,-411.18753,9,4.8,6
138.594,2735821.793,22.1625,-132.05626,-411.20627,9,4.8,6
138.614,2735821.813,22.05,-131.85001,-411.03751,9,4.8,6
138.635,2735821.833,21.9375,-131.90625,-411.24377,9,4.8,6
138.655,2735821.853,21.80625,-131.90625,-411.37503,9,4.8,6
138.674,2735821.873,22.1625,-131.86876,-411.37503,9,4.8,6
138.697,2735821.893,22.1625,-131.925,-411.28128,9,4.8,6
138.714,2735821.913,21.9375,-132.1125,-411.18753,9,4.8,6
138.734,2735821.933,21.9375,-132.20625,-410.92502,9,4.8,6
138.756,2735821.953,21.80625,-132.0,-410.96252,9,4.8,6
138.774,2735821.973,22.05,-132.01875,-411.00003,9,4.8,6
138.793,2735821.993,22.3875,-132.09375,-411.07501,9,4.8,6
138.814,2735822.013,22.575,-132.0,-410.71878,9,4.8,6
138.834,2735822.033,22.425,-131.98126,-410.60626,9,4.8,6
138.854,2735822.053,22.63125,-131.96251,-410.45627,9,4.8,6
138.874,2735822.073,22.9875,-131.77501,-410.62503,9,4.8,6
138.893,2735822.093,22.89375,-131.71875,-411.05627,9,4.8,6
138.914,2735822.113,22.875,-131.8125,-410.96252,9,4.8,6
138.933,2735822.133,22.7625,-131.88751,-410.85001,9,4.8,6
138.953,2735822.153,22.5,-131.85001,-410.53128,9,4.8,6
138.973,2735822.173,22.29375,-132.13126,-410.73752,9,4.8,6
138.993,2735822.193,22.29375,-132.26251,-410.77502,9,4.8,6
139.013,2735822.213,22.2,-132.39375,-410.73752,9,4.8,6
139.033,2735822.233,22.05,-132.46875,-410.49377,9,4.8,6
139.053,2735822.253,22.05,-132.46875,-410.28751,9,4.8,6
139.074,2735822.273,22.1625,-132.28125,-410.30627,9,4.8,6
139.096,2735822.293,22.21875,-132.05626,-410.43753,9,4.8,6
139.115,2735822.313,22.51875,-132.05626,-410.56876,9,4.8,6
139.139,2735822.333,22.48125,-131.79376,-410.53128,9,4.8,6
139.155,2735822.353,22.48125,-131.98126,-410.66251,9,4.8,6
139.175,2735822.373,22.5,-131.86876,-410.94376,9,4.8,6
139.194,2735822.393,22.40625,-131.90625,-411.20627,9,4.8,6
139.213,2735822.413,22.4625,-131.86876,-411.11252,9,4.8,6
139.234,2735822.433,22.25625,-132.15001,-411.09378,9,4.8,6
139.253,2735822.453,22.25625,-132.05626,-411.09378,9,4.8,6
139.274,2735822.473,22.29375,-131.98126,-410.77502,9,4.8,6
139.295,2735822.493,22.6125,-132.09375,-410.83127,9,4.8,6
139.314,2735822.513,22.55625,-131.94376,-410.79376,9,4.8,6
139.334,2735822.533,22.425,-132.01875,-410.79376,9,4.8,6
139.355,2735822.553,22.63125,-132.0,-410.90628,9,4.8,6
139.374,2735822.573,22.5375,-131.90625,-411.00003,9,4.8,6
139.395,2735822.593,22.6125,-131.925,-410.96252,9,4.8,6
139.414,2735822.613,22.3875,-132.15001,-410.86877,9,4.8,6
139.434,2735822.633,22.2,-132.1875,-411.20627,9,4.8,6
139.456,2735822.653,22.14375,-131.98126,-411.45001,9,4.8,6
139.475,2735822.673,22.14375,-131.71875,-411.45001,9,4.8,6
139.495,2735822.693,22.14375,-131.86876,-411.31876,9,4.8,6
139.513,2735822.713,22.0875,-131.86876,-411.01877,9,4.8,6
139.533,2735822.733,22.36875,-131.94376,-411.03751,9,4.8,6
139.554,2735822.753,22.48125,-131.83125,-411.11252,9,4.8,6
139.574,2735822.773,22.70625,-131.88751,-411.15002,9,4.8,6
139.593,2735822.793,22.6125,-131.68126,-411.11252,9,4.8,6
139.614,2735822.813,22.5,-132.01875,-411.05627,9,4.8,6
139.633,2735822.833,22.5,-132.28125,-411.05627,9,4.8,6
139.653,2735822.853,22.425,-131.98126,-411.16876,9,4.8,6
139.674,2735822.873,22.29375,-131.85001,-411.20627,9,4.8,6
139.694,2735822.893,22.275,-131.77501,-411.26251,9,4.8,6
139.714,2735822.913,22.06875,-131.94376,-411.28128,9,4.8,6
139.734,2735822.933,21.975,-131.88751,-411.33752,9,4.8,6
139.754,2735822.953,22.03125,-131.83125,-411.37503,9,4.8,6
139.774,2735822.973,22.2375,-131.77501,-411.03751,9,4.8,6
139.794,2735822.993,22.2,-131.70001,-411.16876,9,4.8,6
139.815,2735823.013,22.2375,-132.0,-411.18753,9,4.8,6
139.838,2735823.033,22.3125,-132.1125,-411.26251,9,4.8,6
139.856,2735823.053,22.275,-132.20625,-411.26251,9,4.8,6
139.876,2735823.073,22.40625,-132.07501,-411.13126,9,4.8,6
139.893,2735823.093,22.33125,-132.09375,-411.15002,9,4.8,6
139.913,2735823.113,22.51875,-132.20625,-411.18753,9,4.8,6
139.933,2735823.133,22.21875,-132.13126,-411.20627,9,4.8,6
139.956,2735823.153,22.55625,-131.96251,-411.00003,9,4.8,6
139.975,2735823.173,22.6875,-131.8125,-410.68127,9,4.8,6
139.996,2735823.193,22.66875,-131.79376,-410.66251,9,4.8,6
140.015,2735823.213,22.6875,-131.68126,-410.60626,9,4.8,6
140.033,2735823.233,22.63125,-131.60626,-410.45627,9,4.8,6
140.055,2735823.253,22.725,-131.56876,-410.49377,9,4.8,6
140.075,2735823.273,22.725,-131.53125,-410.40002,9,4.8,6
140.095,2735823.293,22.78125,-131.66251,-410.53128,9,4.8,6
140.119,2735823.313,22.48125,-131.7375,-410.38126,9,4.8,6
140.138,2735823.333,22.29375,-131.925,-410.66251,9,4.8,6
140.154,2735823.353,22.14375,-131.96251,-410.66251,9,4.8,6
140.175,2735823.373,22.125,-132.01875,-410.71878,9,4.8,6
140.194,2735823.393,21.975,-132.15001,-410.71878,9,4.8,6
140.215,2735823.413,21.9,-132.0,-410.66251,9,4.8,6
140.237,2735823.433,21.65625,-132.01875,-410.55002,9,4.8,6
140.256,2735823.453,21.54375,-132.0,-410.43753,9,4.8,6
140.274,2735823.473,21.6,-132.09375,-410.53128,9,4.8,6
140.296,2735823.493,21.69375,-131.86876,-410.43753,9,4.8,6
140.314,2735823.513,22.0125,-131.77501,-410.47501,9,4.8,6
140.336,2735823.533,21.84375,-131.8125,-410.36252,9,4.8,6
140.356,2735823.553,22.03125,-131.71875,-410.40002,9,4.8,6
140.375,2735823.573,22.18125,-131.66251,-410.08127,9,4.8,6
140.396,2735823.593,22.14375,-131.70001,-409.95001,9,4.8,6
140.414,2735823.613,22.2,-131.68126,-409.96878,9,4.8,6
140.439,2735823.633,21.99375,-131.70001,-409.98752,9,4.8,6
140.455,2735823.653,21.95625,-131.66251,-409.98752,9,4.8,6
140.475,2735823.673,21.825,-131.71875,-409.85626,9,4.8,6
140.497,2735823.693,21.88125,-131.625,-409.72501,9,4.8,6
140.515,2735823.713,21.84375,-131.77501,-409.95001,9,4.8,6
140.535,2735823.733,21.8625,-131.85001,-410.28751,9,4.8,6
140.554,2735823.753,22.0125,-131.83125,-410.53128,9,4.8,6
140.574,2735823.773,22.125,-131.71875,-410.43753,9,4.8,6
140.595,2735823.793,22.33125,-131.70001,-410.58752,9,4.8,6
140.615,2735823.813,22.48125,-131.8125,-410.56876,9,4.8,6
140.636,2735823.833,22.35,-131.68126,-410.56876,9,4.8,6
140.658,2735823.854,22.48125,-131.77501,-410.62503,9,4.8,6
140.675,2735823.873,22.6125,-131.625,-410.49377,9,4.8,6
140.694,2735823.893,22.59375,-131.86876,-410.28751,9,4.8,6
140.715,2735823.913,22.48125,-131.71875,-410.40002,9,4.8,6
140.735,2735823.933,22.4625,-131.77501,-410.68127,9,4.8,6
140.754,2735823.953,22.55625,-131.70001,-410.56876,9,4.8,6
140.775,2735823.973,22.575,-131.8125,-410.58752,9,4.8,6
140.795,2735823.993,22.8,-131.8125,-410.53128,9,4.8,6
140.814,2735824.013,22.6875,-132.0,-410.71878,9,4.8,6
140.835,2735824.033,22.725,-132.28125,-410.75626,9,4.8,6
140.855,2735824.053,22.74375,-132.3,-410.83127,9,4.8,6
140.874,2735824.073,22.93125,-132.5625,-410.83127,9,4.8,6
140.898,2735824.093,22.8375,-132.52501,-410.86877,9,4.8,6
140.918,2735824.113,22.6875,-132.63751,-410.98126,9,4.8,6
140.936,2735824.133,22.575,-132.60001,-410.96252,9,4.8,6
140.956,2735824.153,22.51875,-132.54376,-411.05627,9,4.8,6
140.975,2735824.173,22.3875,-132.28125,-410.88751,9,4.8,6
140.998,2735824.193,22.36875,-131.94376,-410.90628,9,4.8,6
141.02,2735824.213,22.36875,-131.90625,-411.13126,9,4.8,6
141.04,2735824.233,22.25625,-131.79376,-410.92502,9,4.8,6
141.056,2735824.253,22.3875,-131.75626,-410.79376,9,4.8,6
141.075,2735824.273,22.275,-131.77501,-410.94376,9,4.8,6
141.097,2735824.293,22.2375,-131.7375,-410.85001,9,4.8,6
141.116,2735824.313,22.2375,-131.7375,-410.85001,9,4.8,6
141.139,2735824.333,22.40625,-131.56876,-410.71878,9,4.8,6
141.154,2735824.353,22.51875,-131.55,-410.70001,9,4.8,6
141.174,2735824.373,22.5,-131.56876,-410.58752,9,4.8,6
141.194,2735824.393,22.575,-132.0,-410.83127,9,4.8,6
141.215,2735824.413,22.6875,-131.925,-410.71878,9,4.8,6
141.234,2735824.433,22.7625,-131.86876,-410.70001,9,4.8,6
141.256,2735824.453,22.78125,-131.94376,-410.90628,9,4.8,6
141.274,2735824.473,22.85625,-132.05626,-411.11252,9,4.8,6
141.299,2735824.493,22.70625,-132.33751,-411.09378,9,4.8,6
141.318,2735824.513,22.51875,-132.28125,-411.18753,9,4.8,6
141.338,2735824.533,22.44375,-132.16876,-410.88751,9,4.8,6
141.356,2735824.553,22.25625,-131.68126,-410.66251,9,4.8,6
141.375,2735824.573,22.0875,-131.86876,-410.79376,9,4.8,6
141.399,2735824.593,22.21875,-131.77501,-410.40002,9,4.8,6
141.417,2735824.613,22.33125,-131.66251,-410.23126,9,4.8,6
141.441,2735824.634,22.0875,-131.55,-409.85626,9,4.8,6
141.456,2735824.653,22.33125,-131.47501,-410.17502,9,4.8,6
141.475,2735824.673,22.33125,-131.30626,-410.08127,9,4.8,6
141.494,2735824.693,22.2,-131.34375,-410.08127,9,4.8,6
141.516,2735824.713,22.33125,-131.51251,-410.21252,9,4.8,6
141.534,2735824.733,22.44375,-131.625,-410.15628,9,4.8,6
141.555,2735824.753,22.2,-131.51251,-410.26877,9,4.8,6
141.574,2735824.773,22.25625,-131.40001,-410.28751,9,4.8,6
141.594,2735824.793,22.51875,-131.625,-410.28751,9,4.8,6
141.614,2735824.813,22.4625,-131.56876,-410.17502,9,4.8,6
141.635,2735824.833,22.33125,-131.86876,-410.17502,9,4.8,6
141.661,2735824.853,22.3875,-131.90625,-410.38126,9,4.8,6
141.674,2735824.873,22.36875,-132.05626,-410.19376,9,4.8,6
141.695,2735824.893,22.51875,-131.98126,-410.43753,9,4.8,6
141.715,2735824.913,22.74375,-132.20625,-410.25003,9,4.8,6
141.735,2735824.933,22.575,-132.43126,-410.30627,9,4.8,6
141.754,2735824.953,22.70625,-132.3,-410.30627,9,4.8,6
141.775,2735824.973,22.66875,-132.41251,-410.38126,9,4.8,6
141.797,2735824.993,22.85625,-132.33751,-410.28751,9,4.8,6
141.819,2735825.013,22.85625,-132.20625,-410.15628,9,4.8,6
141.839,2735825.033,22.95,-131.90625,-410.19376,9,4.8,6
141.856,2735825.053,22.725,-132.0,-410.00626,9,4.8,6
141.874,2735825.073,22.425,-131.88751,-410.17502,9,4.8,6
141.893,2735825.093,22.5375,-131.55,-410.28751,9,4.8,6
141.914,2735825.113,22.35,-131.49376,-410.40002,9,4.8,6
141.935,2735825.133,22.44375,-131.26875,-410.21252,9,4.8,6
141.955,2735825.153,22.275,-131.32501,-410.15628,9,4.8,6
141.974,2735825.173,22.44375,-131.41876,-410.30627,9,4.8,6
141.994,2735825.193,22.3875,-131.3625,-410.53128,9,4.8,6
142.018,2735825.213,22.48125,-131.10001,-410.53128,9,4.8,6
142.039,2735825.233,22.70625,-131.26875,-410.43753,9,4.8,6
142.056,2735825.253,22.48125,-131.56876,-410.30627,9,4.8,6
142.075,2735825.273,22.36875,-131.71875,-410.26877,9,4.8,6
142.098,2735825.293,22.25625,-131.83125,-410.30627,9,4.8,6
142.115,2735825.313,22.36875,-131.8125,-410.32501,9,4.8,6
142.136,2735825.333,22.25625,-131.53125,-410.04376,9,4.8,6
142.154,2735825.353,22.2375,-131.7375,-409.89377,9,4.8,6
142.175,2735825.373,22.14375,-131.7375,-409.85626,9,4.8,6
142.195,2735825.393,22.33125,-131.70001,-410.08127,9,4.8,6
142.218,2735825.413,22.4625,-131.625,-409.89377,9,4.8,6
142.236,2735825.433,22.5,-131.40001,-409.85626,9,4.8,6
142.254,2735825.453,22.48125,-131.60626,-409.87503,9,4.8,6
142.274,2735825.473,22.425,-131.40001,-409.98752,9,4.8,6
142.294,2735825.493,22.3125,-131.68126,-410.32501,9,4.8,6
142.314,2735825.513,22.425,-131.56876,-410.51251,9,4.8,6
142.335,2735825.533,22.40625,-131.625,-410.26877,9,4.8,6
142.355,2735825.553,22.21875,-131.58751,-410.17502,9,4.8,6
142.374,2735825.573,22.33125,-131.51251,-410.41876,9,4.8,6
142.394,2735825.593,22.29375,-131.68126,-410.55002,9,4.8,6
142.415,2735825.613,22.3125,-131.38126,-410.30627,9,4.8,6
142.439,2735825.633,22.21875,-131.56876,-410.30627,9,4.8,6
142.456,2735825.653,22.2375,-131.51251,-410.32501,9,4.8,6
142.475,2735825.673,22.18125,-131.49376,-410.00626,9,4.8,6
142.495,2735825.693,22.25625,-131.56876,-410.21252,9,4.8,6
142.516,2735825.713,22.36875,-131.3625,-410.32501,9,4.8,6
142.536,2735825.733,22.3875,-131.51251,-410.43753,9,4.8,6
142.556,2735825.753,22.5375,-131.45625,-410.32501,9,4.8,6
142.578,2735825.773,22.6875,-131.70001,-410.60626,9,4.8,6
142.596,2735825.793,22.93125,-131.8125,-410.58752,9,4.8,6
142.614,2735825.813,23.325,-131.71875,-410.62503,9,4.8,6
142.634,2735825.833,23.3625,-131.75626,-410.88751,9,4.8,6
142.656,2735825.853,23.3625,-131.75626,-410.83127,9,4.8,6
142.675,2735825.873,23.26875,-132.1125,-410.73752,9,4.8,6
142.694,2735825.893,23.19375,-132.07501,-410.56876,9,4.8,6
142.718,2735825.913,23.08125,-132.0,-410.51251,9,4.8,6
142.734,2735825.933,22.875,-131.90625,-410.47501,9,4.8,6
142.755,2735825.953,22.66875,-131.70001,-410.58752,9,4.8,6
142.775,2735825.973,22.4625,-131.60626,-410.58752,9,4.8,6
142.798,2735825.993,22.21875,-131.625,-410.47501,9,4.8,6
142.819,2735826.013,22.21875,-131.40001,-410.40002,9,4.8,6
142.838,2735826.033,22.2,-131.41876,-410.51251,9,4.8,6
142.854,2735826.053,22.2375,-131.28751,-410.58752,9,4.8,6
142.878,2735826.073,22.1625,-131.49376,-410.86877,9,4.8,6
142.897,2735826.093,22.1625,-131.45625,-411.13126,9,4.8,6
142.919,2735826.113,22.21875,-131.58751,-411.07501,9,4.8,6
142.936,2735826.133,22.10625,-131.925,-410.96252,9,4.8,6
142.955,2735826.153,22.33125,-131.88751,-411.00003,9,4.8,6
142.979,2735826.173,22.1625,-132.03751,-411.18753,9,4.8,6
142.998,2735826.193,22.125,-131.90625,-411.01877,9,4.8,6
143.016,2735826.213,21.975,-131.96251,-411.05627,9,4.8,6
143.035,2735826.233,21.95625,-131.75626,-410.77502,9,4.8,6
143.056,2735826.253,21.99375,-131.79376,-410.41876,9,4.8,6
143.075,2735826.273,22.10625,-132.0,-410.36252,9,4.8,6
143.094,2735826.293,22.18125,-132.05626,-410.45627,9,4.8,6
143.115,2735826.313,22.10625,-132.26251,-410.56876,9,4.8,6
143.137,2735826.333,22.29375,-132.26251,-410.40002,9,4.8,6
143.154,2735826.353,22.2375,-132.09375,-410.56876,9,4.8,6
143.174,2735826.373,22.25625,-132.13126,-410.66251,9,4.8,6
143.195,2735826.393,22.575,-132.35626,-410.88751,9,4.8,6
143.214,2735826.413,22.575,-132.28125,-410.98126,9,4.8,6
143.235,2735826.433,22.5,-132.13126,-411.13126,9,4.8,6
143.256,2735826.453,22.36875,-132.07501,-410.90628,9,4.8,6
143.276,2735826.473,22.51875,-131.96251,-410.88751,9,4.8,6
143.295,2735826.493,22.29375,-132.0,-411.11252,9,4.8,6
143.317,2735826.513,22.25625,-132.13126,-410.85001,9,4.8,6
143.337,2735826.533,22.275,-132.15001,-410.66251,9,4.8,6
143.356,2735826.553,21.825,-132.20625,-410.60626,9,4.8,6
143.375,2735826.573,21.80625,-132.1875,-410.66251,9,4.8,6
